
,-1.029607,0.164322,,0.384617,0.345499
,-0.034052,0.678419,,0.297705,0.377686
,-0.303753,0.462034,,-0.459006,0.320138
,0.474686,0.362196,,-0.228609,0.405401
,0.468194,0.365561,,0.277697,0.385511
,-0.350722,0.432137,,0.799545,0.225821
,0.351940,0.431388,,-0.131160,0.447980
,0.034348,0.678133,,-0.343382,0.360413
,-0.024116,0.688088,,0.372749,0.349727
,-0.150136,0.575035,,-0.269572,0.388734
,0.104644,0.613527,,-0.718165,0.245463
,-0.326627,0.447225,,0.185470,0.423726
,0.169505,0.559389,,0.178835,0.426618
,0.074627,0.640325,,-0.745080,0.238785
,0.061015,0.652860,,-0.289314,0.380948
,0.187413,0.545301,,-0.337964,0.362420
,-0.351746,0.431508,,-0.111381,0.457154
,0.304135,0.461783,,-0.056614,0.483547
,0.235689,0.509067,,1.047174,0.175205
,-0.261165,0.490927,,0.305425,0.374709
,-0.355720,0.429072,,0.059530,0.482104
,0.144104,0.579996,,-0.410323,0.336516
,-0.237866,0.507491,,-0.195398,0.419437
,-0.060396,0.653436,,-0.424210,0.331760
,-0.387163,0.410281,,-0.084201,0.470067
,0.623003,0.293226,,-0.205056,0.415306
,-0.516116,0.341442,,-0.583348,0.281833
,0.270749,0.484271,,0.207889,0.414102
,0.031219,0.681162,,-0.199884,0.417513
,-0.126049,0.595105,,0.415831,0.334621
,-0.028480,0.683825,,-0.115052,0.455437
,-0.112237,0.606927,,0.724349,0.243913
,0.189054,0.544028,,-0.680359,0.255161
,0.478106,0.360436,,-0.734878,0.241295
,-0.151517,0.573906,,0.121951,0.452228
,0.067834,0.646550,,1.329474,0.131189
,0.001190,0.710927,,0.432954,0.328800
,0.007472,0.704595,,0.311897,0.372232
,0.140074,0.583335,,-0.333582,0.364051
,-0.315607,0.454299,,0.057529,0.483094
,-0.078664,0.636654,,0.751439,0.237234
,0.427806,0.387206,,-0.170289,0.430371
,-0.059752,0.654036,,0.178849,0.426612
,-0.065761,0.648462,,0.124891,0.450868
,-0.519688,0.339710,,-0.416948,0.334239
,-0.131141,0.590805,,-0.198312,0.418186
,-0.271274,0.483910,,1.071445,0.170901
,-0.177910,0.552732,,0.082481,0.470897
,-0.475584,0.361733,,-0.123161,0.451668
,0.359152,0.426980,,-0.253952,0.395007
,0.660219,0.278088,,-0.795439,0.226773
,0.273786,0.482182,,-0.396681,0.341253
,0.632294,0.289371,,-0.506873,0.304811
,0.318822,0.452224,,-0.028472,0.497696
,-0.167898,0.560671,,0.338441,0.362243
,-0.133618,0.588724,,-0.288905,0.381108
,-0.578847,0.312259,,0.166343,0.432115
