



,,[1],[2],[3],[4],[5],,[6],[7],[8],[9],[10]
,[690],19,63,37,41,23,,57,56,6,9,15
,[693],32,0,53,29,13,,48,2,27,62,24
,[718],17,14,0,21,15,,35,36,27,54,53
,[719],2,6,9,8,41,,46,47,24,16,38
,[722],8,61,15,53,9,,20,34,27,40,22
,[723],19,28,7,56,36,,23,27,41,1,30
,[750],41,14,17,25,35,,39,22,51,48,3
,[755],15,6,4,17,20,,53,0,46,33,14
,[756],19,50,7,44,12,,49,37,0,42,38
,[782],17,35,48,27,14,,29,60,40,15,4
,[788],8,17,39,4,52,,27,26,60,11,36
,[789],43,6,39,0,45,,8,44,17,7,40
,[814],7,36,24,2,41,,10,44,50,49,1
,[821],15,8,47,0,38,,34,22,27,20,53
,[822],20,53,59,16,43,,8,37,28,40,54
,[845],46,23,52,30,55,,27,47,34,59,9
,[877],17,55,49,34,8,,48,13,35,37,7
,[903],51,61,12,43,5,,30,11,56,44,49
,[909],39,40,51,38,1,,45,12,57,33,48
,[919],55,6,19,33,63,,10,8,17,4,28
,[920],56,49,33,48,27,,28,26,52,11,4
,[941],2,31,35,40,51,,12,7,59,45,28
,[999],34,3,25,17,41,,28,6,31,58,51


,,[237],[240],[243],[264],[268],[272],[273],[274],[275],[300],[303],[306],[307],[308],[309],[333],[335],[336],[338],[366],[367],[368],[369],[370],[397],[400],[401],[402],[420],[428],[432],[464],[465],[498],[526],[527],[529],[563],[590],[591],[622],[623],[628],[654],[655],[656],[660],[684],[686],[687],[688],[689],[690],[693],[718],[719],[722],[723],[750],[755],[756],[782],[788],[789],[814],[821],[822],[845],[877],[903],[909],[919],[920],[941],[999]
,[237],1.000,0.000,0.100,0.400,0.200,0.000,0.300,0.100,0.200,0.200,0.300,0.200,0.000,0.300,0.300,0.300,0.100,0.000,0.100,0.200,0.200,0.000,0.300,0.400,0.300,0.000,0.100,0.100,0.300,0.300,0.500,0.200,0.000,0.100,0.200,0.000,0.500,0.100,0.400,0.200,0.300,0.200,0.100,0.100,0.200,0.200,0.100,0.100,0.200,0.300,0.200,0.000,0.100,0.300,0.300,0.300,0.100,0.100,0.200,0.300,0.100,0.300,0.200,0.500,0.200,0.100,0.200,0.000,0.300,0.000,0.100,0.300,0.000,0.300,0.200,,[0.200],12/75
,[240],0.000,1.000,0.100,0.000,0.300,0.200,0.000,0.200,0.200,0.200,0.000,0.100,0.200,0.000,0.100,0.000,0.100,0.000,0.100,0.100,0.200,0.300,0.000,0.200,0.000,0.500,0.100,0.300,0.000,0.200,0.200,0.000,0.200,0.300,0.100,0.100,0.000,0.100,0.100,0.200,0.200,0.000,0.300,0.100,0.200,0.100,0.200,0.200,0.200,0.200,0.000,0.400,0.200,0.100,0.100,0.000,0.100,0.300,0.200,0.100,0.200,0.300,0.200,0.000,0.100,0.100,0.000,0.300,0.300,0.200,0.100,0.300,0.400,0.100,0.100,,[0.159],17/75
,[243],0.100,0.100,1.000,0.000,0.000,0.100,0.100,0.400,0.000,0.000,0.300,0.000,0.200,0.100,0.200,0.100,0.100,0.200,0.100,0.300,0.300,0.200,0.200,0.100,0.200,0.200,0.200,0.100,0.300,0.100,0.100,0.100,0.200,0.100,0.000,0.100,0.300,0.100,0.200,0.100,0.100,0.100,0.100,0.200,0.100,0.200,0.000,0.000,0.100,0.100,0.100,0.200,0.200,0.000,0.200,0.300,0.000,0.400,0.100,0.200,0.400,0.100,0.100,0.000,0.200,0.100,0.300,0.100,0.100,0.100,0.300,0.200,0.100,0.200,0.100,,[0.156],11/75
,[264],0.400,0.000,0.000,1.000,0.300,0.200,0.200,0.000,0.100,0.200,0.200,0.200,0.100,0.400,0.100,0.200,0.200,0.100,0.000,0.300,0.100,0.100,0.100,0.200,0.200,0.100,0.000,0.100,0.200,0.400,0.400,0.300,0.100,0.300,0.100,0.200,0.100,0.200,0.100,0.200,0.100,0.100,0.000,0.200,0.100,0.300,0.300,0.300,0.200,0.300,0.300,0.200,0.100,0.200,0.200,0.100,0.300,0.000,0.200,0.200,0.000,0.300,0.200,0.300,0.100,0.100,0.200,0.100,0.100,0.200,0.200,0.100,0.100,0.400,0.200,,[0.187],8/75
,[268],0.200,0.300,0.000,0.300,1.000,0.400,0.100,0.000,0.100,0.200,0.200,0.000,0.100,0.100,0.200,0.000,0.100,0.000,0.200,0.100,0.000,0.200,0.100,0.200,0.000,0.100,0.100,0.200,0.000,0.200,0.200,0.200,0.100,0.200,0.100,0.000,0.000,0.200,0.100,0.300,0.000,0.100,0.100,0.300,0.200,0.100,0.200,0.200,0.200,0.400,0.200,0.200,0.100,0.200,0.000,0.100,0.200,0.300,0.100,0.100,0.200,0.300,0.100,0.200,0.300,0.000,0.100,0.200,0.200,0.200,0.200,0.100,0.200,0.300,0.100,,[0.161],13/75
,[272],0.000,0.200,0.100,0.200,0.400,1.000,0.100,0.100,0.100,0.200,0.000,0.000,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.000,0.100,0.200,0.100,0.100,0.100,0.200,0.000,0.300,0.200,0.100,0.200,0.200,0.100,0.400,0.100,0.200,0.100,0.300,0.200,0.000,0.000,0.100,0.200,0.300,0.200,0.000,0.100,0.000,0.300,0.000,0.100,0.300,0.300,0.200,0.100,0.000,0.100,0.200,0.100,0.300,0.200,0.100,0.100,0.100,0.000,0.100,0.100,0.200,0.100,0.200,0.100,0.300,0.200,0.000,0.100,,[0.148],13/75
,[273],0.300,0.000,0.100,0.200,0.100,0.100,1.000,0.000,0.400,0.200,0.200,0.000,0.400,0.500,0.400,0.400,0.000,0.100,0.100,0.000,0.200,0.100,0.000,0.200,0.300,0.100,0.100,0.300,0.500,0.000,0.200,0.200,0.300,0.000,0.300,0.300,0.200,0.000,0.400,0.300,0.500,0.300,0.300,0.100,0.300,0.000,0.200,0.200,0.200,0.300,0.300,0.100,0.200,0.200,0.200,0.200,0.200,0.100,0.400,0.300,0.300,0.300,0.100,0.500,0.200,0.200,0.100,0.000,0.100,0.300,0.300,0.200,0.000,0.300,0.400,,[0.219],12/75
,[274],0.100,0.200,0.400,0.000,0.000,0.100,0.000,1.000,0.300,0.100,0.200,0.100,0.100,0.100,0.100,0.000,0.100,0.100,0.200,0.100,0.100,0.200,0.300,0.100,0.200,0.100,0.300,0.000,0.300,0.200,0.100,0.100,0.200,0.100,0.000,0.200,0.200,0.300,0.300,0.200,0.200,0.300,0.100,0.100,0.100,0.300,0.100,0.000,0.300,0.200,0.200,0.000,0.100,0.100,0.100,0.300,0.000,0.000,0.200,0.100,0.300,0.100,0.200,0.100,0.300,0.100,0.200,0.200,0.300,0.100,0.200,0.200,0.200,0.000,0.000,,[0.161],12/75
,[275],0.200,0.200,0.000,0.100,0.100,0.100,0.400,0.300,1.000,0.000,0.000,0.100,0.200,0.200,0.200,0.200,0.100,0.000,0.100,0.000,0.100,0.200,0.100,0.300,0.300,0.000,0.300,0.100,0.200,0.100,0.200,0.300,0.300,0.000,0.300,0.300,0.200,0.100,0.200,0.200,0.500,0.400,0.100,0.000,0.300,0.100,0.300,0.200,0.200,0.100,0.000,0.300,0.100,0.100,0.000,0.100,0.300,0.000,0.300,0.100,0.000,0.100,0.100,0.300,0.100,0.200,0.100,0.200,0.200,0.300,0.200,0.300,0.000,0.100,0.300,,[0.177],13/75
,[300],0.200,0.200,0.000,0.200,0.200,0.200,0.200,0.100,0.000,1.000,0.200,0.300,0.000,0.200,0.200,0.200,0.200,0.100,0.200,0.100,0.000,0.400,0.000,0.300,0.200,0.100,0.100,0.100,0.300,0.300,0.200,0.100,0.100,0.200,0.000,0.100,0.200,0.300,0.200,0.300,0.100,0.000,0.400,0.200,0.100,0.200,0.000,0.200,0.300,0.300,0.300,0.100,0.100,0.300,0.200,0.000,0.000,0.000,0.200,0.200,0.200,0.400,0.300,0.200,0.200,0.000,0.000,0.000,0.400,0.200,0.100,0.300,0.300,0.000,0.100,,[0.179],15/75
,[303],0.300,0.000,0.300,0.200,0.200,0.000,0.200,0.200,0.000,0.200,1.000,0.000,0.100,0.300,0.200,0.200,0.100,0.100,0.100,0.300,0.300,0.100,0.100,0.100,0.100,0.000,0.300,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.200,0.000,0.300,0.100,0.300,0.200,0.200,0.200,0.200,0.300,0.300,0.300,0.400,0.400,0.100,0.200,0.100,0.100,0.000,0.100,0.200,0.200,0.300,0.300,0.100,0.100,0.300,0.400,0.300,0.400,0.300,0.300,0.300,0.200,0.200,0.100,0.300,0.100,0.100,0.300,0.000,,[0.193],8/75
,[306],0.200,0.100,0.000,0.200,0.000,0.000,0.000,0.100,0.100,0.300,0.000,1.000,0.000,0.000,0.000,0.200,0.400,0.200,0.200,0.100,0.000,0.200,0.100,0.300,0.100,0.200,0.100,0.100,0.200,0.300,0.100,0.300,0.200,0.300,0.100,0.200,0.300,0.400,0.000,0.300,0.100,0.300,0.300,0.000,0.000,0.200,0.200,0.300,0.200,0.300,0.400,0.200,0.100,0.200,0.300,0.000,0.100,0.100,0.100,0.100,0.100,0.000,0.100,0.100,0.100,0.100,0.300,0.000,0.100,0.400,0.000,0.000,0.300,0.100,0.200,,[0.164],17/75
,[307],0.000,0.200,0.200,0.100,0.100,0.100,0.400,0.100,0.200,0.000,0.100,0.000,1.000,0.200,0.100,0.200,0.200,0.300,0.100,0.100,0.300,0.300,0.100,0.200,0.100,0.200,0.100,0.300,0.200,0.200,0.100,0.300,0.100,0.000,0.200,0.400,0.200,0.000,0.200,0.200,0.100,0.300,0.200,0.200,0.100,0.000,0.200,0.200,0.100,0.200,0.100,0.200,0.100,0.100,0.200,0.100,0.300,0.100,0.200,0.200,0.300,0.200,0.000,0.200,0.000,0.200,0.300,0.200,0.200,0.200,0.300,0.200,0.100,0.500,0.200,,[0.183],8/75
,[308],0.300,0.000,0.100,0.400,0.100,0.100,0.500,0.100,0.200,0.200,0.300,0.000,0.200,1.000,0.200,0.300,0.000,0.200,0.200,0.100,0.100,0.100,0.100,0.100,0.400,0.000,0.200,0.200,0.200,0.000,0.400,0.100,0.300,0.100,0.100,0.200,0.200,0.200,0.400,0.100,0.200,0.200,0.100,0.200,0.300,0.000,0.100,0.300,0.100,0.100,0.300,0.200,0.100,0.200,0.100,0.200,0.300,0.100,0.300,0.100,0.100,0.300,0.100,0.400,0.300,0.100,0.100,0.100,0.100,0.100,0.300,0.100,0.000,0.200,0.200,,[0.187],7/75
,[309],0.300,0.100,0.200,0.100,0.200,0.100,0.400,0.100,0.200,0.200,0.200,0.000,0.100,0.200,1.000,0.100,0.000,0.100,0.300,0.100,0.100,0.100,0.100,0.200,0.400,0.200,0.100,0.100,0.400,0.200,0.200,0.100,0.100,0.000,0.300,0.200,0.100,0.000,0.400,0.200,0.300,0.200,0.100,0.100,0.400,0.200,0.100,0.000,0.200,0.300,0.200,0.000,0.200,0.100,0.200,0.100,0.100,0.300,0.500,0.300,0.200,0.200,0.100,0.200,0.200,0.100,0.000,0.000,0.300,0.100,0.200,0.300,0.100,0.200,0.400,,[0.187],8/75
,[333],0.300,0.000,0.100,0.200,0.000,0.100,0.400,0.000,0.200,0.200,0.200,0.200,0.200,0.300,0.100,1.000,0.100,0.200,0.200,0.100,0.100,0.000,0.200,0.200,0.200,0.000,0.000,0.100,0.100,0.100,0.200,0.200,0.300,0.100,0.300,0.200,0.200,0.100,0.100,0.200,0.200,0.200,0.300,0.200,0.100,0.200,0.100,0.300,0.100,0.100,0.100,0.000,0.200,0.200,0.200,0.300,0.200,0.000,0.100,0.300,0.200,0.000,0.000,0.300,0.100,0.200,0.200,0.300,0.000,0.200,0.000,0.100,0.000,0.100,0.100,,[0.163],13/75
,[335],0.100,0.100,0.100,0.200,0.100,0.100,0.000,0.100,0.100,0.200,0.100,0.400,0.200,0.000,0.000,0.100,1.000,0.200,0.000,0.400,0.200,0.200,0.100,0.400,0.100,0.100,0.200,0.000,0.100,0.400,0.200,0.200,0.300,0.100,0.200,0.100,0.100,0.200,0.100,0.300,0.100,0.200,0.200,0.100,0.000,0.000,0.200,0.100,0.000,0.100,0.200,0.200,0.000,0.200,0.300,0.200,0.300,0.000,0.100,0.200,0.100,0.100,0.100,0.000,0.000,0.400,0.200,0.100,0.100,0.100,0.100,0.000,0.100,0.200,0.100,,[0.153],13/75
,[336],0.000,0.000,0.200,0.100,0.000,0.100,0.100,0.100,0.000,0.100,0.100,0.200,0.300,0.200,0.100,0.200,0.200,1.000,0.100,0.200,0.100,0.300,0.100,0.000,0.000,0.400,0.000,0.100,0.200,0.100,0.100,0.200,0.200,0.100,0.100,0.300,0.200,0.100,0.000,0.100,0.000,0.200,0.200,0.200,0.100,0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.300,0.000,0.100,0.100,0.300,0.100,0.000,0.300,0.200,0.100,0.000,0.000,0.200,0.200,0.100,0.100,0.100,0.300,0.400,0.100,0.200,0.200,0.100,,[0.148],13/75
,[338],0.100,0.100,0.100,0.000,0.200,0.100,0.100,0.200,0.100,0.200,0.100,0.200,0.100,0.200,0.300,0.200,0.000,0.100,1.000,0.100,0.100,0.200,0.200,0.200,0.200,0.100,0.300,0.200,0.100,0.300,0.000,0.100,0.200,0.100,0.400,0.200,0.100,0.400,0.100,0.200,0.000,0.200,0.300,0.100,0.100,0.300,0.100,0.000,0.200,0.100,0.400,0.000,0.100,0.300,0.300,0.100,0.200,0.300,0.100,0.000,0.200,0.100,0.200,0.000,0.300,0.200,0.100,0.200,0.200,0.100,0.000,0.000,0.200,0.000,0.100,,[0.164],11/75
,[366],0.200,0.100,0.300,0.300,0.100,0.000,0.000,0.100,0.000,0.100,0.300,0.100,0.100,0.100,0.100,0.100,0.400,0.200,0.100,1.000,0.200,0.200,0.200,0.300,0.200,0.100,0.000,0.000,0.200,0.400,0.300,0.300,0.000,0.100,0.100,0.100,0.200,0.100,0.200,0.100,0.200,0.000,0.100,0.100,0.100,0.300,0.100,0.100,0.000,0.200,0.100,0.200,0.100,0.100,0.500,0.200,0.100,0.200,0.200,0.200,0.000,0.300,0.200,0.000,0.300,0.200,0.100,0.200,0.100,0.000,0.100,0.000,0.100,0.300,0.000,,[0.160],13/75
,[367],0.200,0.200,0.300,0.100,0.000,0.100,0.200,0.100,0.100,0.000,0.300,0.000,0.300,0.100,0.100,0.100,0.200,0.100,0.100,0.200,1.000,0.100,0.200,0.100,0.100,0.200,0.400,0.400,0.000,0.100,0.100,0.200,0.000,0.200,0.200,0.100,0.200,0.100,0.200,0.100,0.100,0.100,0.300,0.200,0.100,0.200,0.200,0.100,0.100,0.000,0.000,0.200,0.200,0.300,0.400,0.200,0.300,0.300,0.100,0.200,0.300,0.400,0.200,0.200,0.000,0.500,0.200,0.100,0.200,0.000,0.100,0.300,0.200,0.200,0.100,,[0.179],9/75
,[368],0.000,0.300,0.200,0.100,0.200,0.200,0.100,0.200,0.200,0.400,0.100,0.200,0.300,0.100,0.100,0.000,0.200,0.300,0.200,0.200,0.100,1.000,0.100,0.200,0.200,0.200,0.000,0.200,0.200,0.400,0.000,0.200,0.200,0.200,0.100,0.400,0.400,0.200,0.100,0.300,0.000,0.100,0.100,0.200,0.200,0.200,0.300,0.100,0.300,0.300,0.100,0.500,0.200,0.200,0.100,0.000,0.100,0.200,0.200,0.000,0.200,0.200,0.000,0.000,0.200,0.000,0.000,0.100,0.500,0.400,0.300,0.200,0.300,0.200,0.000,,[0.191],12/75
,[369],0.300,0.000,0.200,0.100,0.100,0.100,0.000,0.300,0.100,0.000,0.100,0.100,0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.200,0.200,0.100,1.000,0.200,0.200,0.100,0.100,0.100,0.000,0.100,0.100,0.200,0.200,0.000,0.300,0.100,0.300,0.300,0.100,0.000,0.000,0.400,0.000,0.300,0.100,0.300,0.200,0.100,0.200,0.100,0.100,0.100,0.000,0.200,0.100,0.500,0.100,0.000,0.000,0.200,0.000,0.000,0.200,0.100,0.200,0.100,0.300,0.200,0.200,0.000,0.100,0.300,0.200,0.100,0.000,,[0.149],15/75
,[370],0.400,0.200,0.100,0.200,0.200,0.100,0.200,0.100,0.300,0.300,0.100,0.300,0.200,0.100,0.200,0.200,0.400,0.000,0.200,0.300,0.100,0.200,0.200,1.000,0.200,0.100,0.100,0.200,0.300,0.400,0.300,0.200,0.100,0.200,0.500,0.100,0.400,0.300,0.300,0.300,0.300,0.200,0.200,0.100,0.200,0.100,0.100,0.100,0.100,0.400,0.100,0.100,0.000,0.300,0.300,0.000,0.100,0.000,0.300,0.100,0.100,0.300,0.100,0.000,0.000,0.000,0.100,0.000,0.100,0.200,0.200,0.000,0.200,0.100,0.100,,[0.189],9/75
,[397],0.300,0.000,0.200,0.200,0.000,0.100,0.300,0.200,0.300,0.200,0.100,0.100,0.100,0.400,0.400,0.200,0.100,0.000,0.200,0.200,0.100,0.200,0.200,0.200,1.000,0.000,0.100,0.100,0.300,0.300,0.500,0.100,0.200,0.200,0.100,0.300,0.400,0.200,0.300,0.100,0.300,0.100,0.000,0.100,0.200,0.300,0.100,0.000,0.200,0.100,0.200,0.100,0.000,0.200,0.200,0.200,0.100,0.000,0.500,0.300,0.000,0.300,0.100,0.100,0.000,0.200,0.000,0.300,0.300,0.000,0.000,0.200,0.000,0.000,0.300,,[0.180],15/75
,[400],0.000,0.500,0.200,0.100,0.100,0.200,0.100,0.100,0.000,0.100,0.000,0.200,0.200,0.000,0.200,0.000,0.100,0.400,0.100,0.100,0.200,0.200,0.100,0.100,0.000,1.000,0.100,0.400,0.100,0.100,0.000,0.200,0.300,0.200,0.100,0.100,0.100,0.100,0.000,0.100,0.000,0.100,0.300,0.100,0.000,0.000,0.100,0.100,0.100,0.100,0.100,0.300,0.400,0.100,0.200,0.000,0.200,0.200,0.000,0.400,0.300,0.200,0.200,0.000,0.000,0.200,0.100,0.100,0.000,0.200,0.300,0.300,0.400,0.100,0.000,,[0.152],17/75
,[401],0.100,0.100,0.200,0.000,0.100,0.000,0.100,0.300,0.300,0.100,0.300,0.100,0.100,0.200,0.100,0.000,0.200,0.000,0.300,0.000,0.400,0.000,0.100,0.100,0.100,0.100,1.000,0.100,0.000,0.000,0.200,0.100,0.300,0.100,0.100,0.000,0.100,0.200,0.200,0.200,0.200,0.200,0.100,0.200,0.000,0.100,0.200,0.200,0.100,0.000,0.200,0.100,0.000,0.400,0.200,0.200,0.300,0.200,0.100,0.100,0.100,0.300,0.300,0.100,0.100,0.400,0.200,0.200,0.100,0.000,0.200,0.100,0.200,0.100,0.300,,[0.157],13/75
,[402],0.100,0.300,0.100,0.100,0.200,0.300,0.300,0.000,0.100,0.100,0.100,0.100,0.300,0.200,0.100,0.100,0.000,0.100,0.200,0.000,0.400,0.200,0.100,0.200,0.100,0.400,0.100,1.000,0.000,0.100,0.100,0.200,0.000,0.100,0.100,0.000,0.200,0.000,0.100,0.200,0.100,0.100,0.300,0.200,0.000,0.100,0.200,0.100,0.000,0.200,0.200,0.200,0.500,0.200,0.100,0.000,0.100,0.300,0.000,0.100,0.300,0.200,0.000,0.200,0.000,0.100,0.100,0.100,0.000,0.100,0.200,0.200,0.100,0.100,0.000,,[0.148],15/75
,[420],0.300,0.000,0.300,0.200,0.000,0.200,0.500,0.300,0.200,0.300,0.100,0.200,0.200,0.200,0.400,0.100,0.100,0.200,0.100,0.200,0.000,0.200,0.000,0.300,0.300,0.100,0.000,0.000,1.000,0.200,0.300,0.100,0.100,0.200,0.200,0.400,0.200,0.300,0.400,0.300,0.400,0.200,0.300,0.000,0.300,0.200,0.100,0.000,0.400,0.400,0.300,0.200,0.300,0.000,0.300,0.200,0.000,0.100,0.500,0.300,0.300,0.200,0.100,0.200,0.200,0.000,0.100,0.000,0.300,0.300,0.200,0.200,0.100,0.200,0.500,,[0.215],12/75
,[428],0.300,0.200,0.100,0.400,0.200,0.100,0.000,0.200,0.100,0.300,0.100,0.300,0.200,0.000,0.200,0.100,0.400,0.100,0.300,0.400,0.100,0.400,0.100,0.400,0.300,0.100,0.000,0.100,0.200,1.000,0.400,0.200,0.100,0.100,0.200,0.300,0.200,0.200,0.200,0.300,0.300,0.000,0.200,0.100,0.000,0.500,0.100,0.100,0.200,0.400,0.200,0.200,0.000,0.300,0.200,0.200,0.100,0.000,0.200,0.100,0.200,0.200,0.100,0.000,0.200,0.100,0.000,0.100,0.300,0.300,0.000,0.000,0.200,0.200,0.000,,[0.189],12/75
,[432],0.500,0.200,0.100,0.400,0.200,0.200,0.200,0.100,0.200,0.200,0.100,0.100,0.100,0.400,0.200,0.200,0.200,0.100,0.000,0.300,0.100,0.000,0.100,0.300,0.500,0.000,0.200,0.100,0.300,0.400,1.000,0.200,0.100,0.300,0.000,0.100,0.300,0.100,0.300,0.200,0.400,0.000,0.000,0.200,0.100,0.200,0.100,0.200,0.200,0.300,0.200,0.200,0.100,0.300,0.200,0.300,0.200,0.100,0.300,0.200,0.000,0.300,0.100,0.100,0.100,0.200,0.000,0.400,0.200,0.100,0.000,0.100,0.000,0.100,0.300,,[0.192],10/75
,[464],0.200,0.000,0.100,0.300,0.200,0.200,0.200,0.100,0.300,0.100,0.100,0.300,0.300,0.100,0.100,0.200,0.200,0.200,0.100,0.300,0.200,0.200,0.200,0.200,0.100,0.200,0.100,0.200,0.100,0.200,0.200,1.000,0.100,0.200,0.100,0.200,0.300,0.000,0.100,0.200,0.100,0.300,0.100,0.100,0.200,0.100,0.100,0.200,0.100,0.300,0.300,0.200,0.200,0.400,0.300,0.100,0.200,0.200,0.100,0.300,0.100,0.100,0.000,0.200,0.200,0.300,0.200,0.200,0.100,0.200,0.200,0.100,0.000,0.200,0.100,,[0.184],4/75
,[465],0.000,0.200,0.200,0.100,0.100,0.100,0.300,0.200,0.300,0.100,0.100,0.200,0.100,0.300,0.100,0.300,0.300,0.200,0.200,0.000,0.000,0.200,0.200,0.100,0.200,0.300,0.300,0.000,0.100,0.100,0.100,0.100,1.000,0.000,0.200,0.200,0.100,0.200,0.200,0.000,0.200,0.200,0.200,0.100,0.100,0.100,0.300,0.300,0.000,0.000,0.200,0.300,0.000,0.200,0.100,0.200,0.400,0.000,0.100,0.200,0.200,0.000,0.100,0.100,0.200,0.300,0.100,0.300,0.100,0.300,0.100,0.000,0.100,0.200,0.200,,[0.167],12/75
,[498],0.100,0.300,0.100,0.300,0.200,0.400,0.000,0.100,0.000,0.200,0.100,0.300,0.000,0.100,0.000,0.100,0.100,0.100,0.100,0.100,0.200,0.200,0.000,0.200,0.200,0.200,0.100,0.100,0.200,0.100,0.300,0.200,0.000,1.000,0.100,0.200,0.200,0.300,0.200,0.300,0.000,0.000,0.100,0.300,0.300,0.100,0.200,0.100,0.400,0.300,0.200,0.200,0.300,0.400,0.200,0.000,0.200,0.300,0.300,0.100,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.200,0.200,0.200,0.100,0.000,0.300,0.000,0.200,,[0.173],13/75
,[526],0.200,0.100,0.000,0.100,0.100,0.100,0.300,0.000,0.300,0.000,0.200,0.100,0.200,0.100,0.300,0.300,0.200,0.100,0.400,0.100,0.200,0.100,0.300,0.500,0.100,0.100,0.100,0.100,0.200,0.200,0.000,0.100,0.200,0.100,1.000,0.300,0.200,0.300,0.100,0.100,0.200,0.200,0.200,0.100,0.400,0.100,0.400,0.100,0.100,0.200,0.100,0.100,0.100,0.100,0.200,0.200,0.400,0.200,0.300,0.000,0.100,0.100,0.300,0.100,0.100,0.300,0.200,0.100,0.100,0.300,0.100,0.100,0.200,0.100,0.200,,[0.181],5/75
,[527],0.000,0.100,0.100,0.200,0.000,0.200,0.300,0.200,0.300,0.100,0.000,0.200,0.400,0.200,0.200,0.200,0.100,0.300,0.200,0.100,0.100,0.400,0.100,0.100,0.300,0.100,0.000,0.000,0.400,0.300,0.100,0.200,0.200,0.200,0.300,1.000,0.200,0.200,0.300,0.200,0.200,0.200,0.100,0.100,0.400,0.200,0.100,0.100,0.300,0.200,0.100,0.300,0.000,0.100,0.100,0.000,0.100,0.000,0.400,0.000,0.200,0.100,0.100,0.000,0.100,0.100,0.000,0.100,0.300,0.500,0.200,0.100,0.200,0.300,0.200,,[0.181],11/75
,[529],0.500,0.000,0.300,0.100,0.000,0.100,0.200,0.200,0.200,0.200,0.300,0.300,0.200,0.200,0.100,0.200,0.100,0.200,0.100,0.200,0.200,0.400,0.300,0.400,0.400,0.100,0.100,0.200,0.200,0.200,0.300,0.300,0.100,0.200,0.200,0.200,1.000,0.200,0.200,0.100,0.200,0.200,0.000,0.100,0.200,0.100,0.200,0.100,0.100,0.200,0.200,0.200,0.100,0.200,0.200,0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.100,0.100,0.100,0.100,0.200,0.100,0.200,0.100,0.200,0.300,0.000,0.100,0.100,,[0.185],4/75
