
,-3.576699,0.004382,,0.828751,0.215357
,-0.293484,0.468621,,0.015864,0.460176
,-0.119950,0.599895,,0.348589,0.337246
,0.762812,0.240300,,3.436318,0.018851
,0.997169,0.172151,,-0.968406,0.189019
,0.468759,0.365168,,-0.255534,0.367872
,-1.217668,0.125785,,1.204589,0.151598
,-0.296254,0.466778,,0.278816,0.359958
,-0.954777,0.182856,,-1.088923,0.168894
,0.744287,0.246719,,-0.647659,0.255049
,-0.264846,0.488115,,-1.716995,0.093934
,0.299177,0.464840,,2.040726,0.069422
,-1.056817,0.158141,,-1.074692,0.171154
,0.095609,0.621039,,0.549577,0.279520
,-0.148427,0.576069,,1.049330,0.175258
,-0.775787,0.235903,,-3.395615,0.019582
,-1.089369,0.150982,,0.318941,0.346716
,-0.090749,0.625349,,-2.324583,0.053253
,0.586533,0.308818,,1.051832,0.174848
,-0.205581,0.531069,,3.381637,0.019839
,1.046843,0.160401,,-0.733589,0.235377
,0.983346,0.175571,,1.951106,0.075484
,0.433258,0.384092,,-0.092938,0.428211
,-0.101888,0.615515,,-1.414763,0.124575
,-1.553666,0.077977,,-2.344615,0.052266
,0.626614,0.291696,,-0.026539,0.455610
,0.548542,0.325974,,-0.031926,0.453323
,0.454749,0.372522,,2.116357,0.064687
,-0.215115,0.523912,,1.400086,0.126295
,-0.178648,0.551819,,3.539907,0.017113
,1.172823,0.134074,,-1.366919,0.130269
,-1.463296,0.088678,,1.763255,0.089962
,1.679692,0.065174,,1.873616,0.081150
,-0.129663,0.591660,,-0.770803,0.227335
,-0.674430,0.272507,,1.446213,0.120969
,0.411974,0.395903,,0.596340,0.267573
,0.491899,0.353339,,-0.044408,0.448069
,-0.739040,0.248568,,1.594507,0.105321
,-0.580136,0.311642,,0.390651,0.324253
,-0.713445,0.257789,,0.801070,0.220998
,-1.521489,0.081630,,0.433278,0.311596
,-0.190995,0.542208,,-1.636439,0.101275
,-1.063495,0.156645,,-2.122010,0.064346
,1.802641,0.054712,,1.086398,0.169293
,1.351046,0.104039,,0.120145,0.417465
,-1.011764,0.168612,,0.987129,0.185742
,-4.464288,0.001239,,-0.548761,0.279733
,1.939108,0.045055,,-0.069765,0.437581
,1.284331,0.114400,,1.361861,0.130886
,-1.222864,0.124858,,0.756860,0.230316
,-0.608662,0.299244,,1.356962,0.131486
,0.724623,0.253721,,-6.294551,0.001306
,-0.905759,0.196067,,-0.938458,0.194381
,3.231753,0.007158,,-1.873275,0.081176
,0.114933,0.604194,,0.227791,0.377530
,0.254084,0.495648,,0.175558,0.396407
,-1.244750,0.121029,,-0.112482,0.420464
,-0.545632,0.327327,,-1.889777,0.079934
,0.593482,0.305779,,0.357528,0.334442
,-0.344200,0.435990,,-4.971559,0.004493
,-0.503003,0.347799,,0.090051,0.429367
,-0.744953,0.246485,,0.799095,0.221406
,1.399421,0.097117,,-0.555935,0.277864
,-1.342384,0.105329,,-1.404931,0.125724
,-4.744090,0.000832,,0.063715,0.440060
,0.252907,0.496479,,-0.258367,0.366900
,0.245156,0.501985,,0.036527,0.451379
,-0.394373,0.405945,,0.625061,0.260490
,0.163216,0.564072,,-0.279504,0.359727
,0.296378,0.466696,,-0.075102,0.435405
,-0.308095,0.458978,,-0.527802,0.285263
,-0.327462,0.446501,,0.568453,0.274634
,0.265753,0.487485,,-0.022204,0.457459
,0.011610,0.699898,,0.485306,0.296815
,-0.381201,0.413627,,0.003369,0.465579
,0.021155,0.690455,,-0.420165,0.315436
,0.374660,0.417495,,-0.040946,0.449520
,-0.117470,0.602016,,0.160144,0.402156
,0.199003,0.536063,,1.498730,0.115178
,0.633536,0.288837,,0.156996,0.403340
,-0.232405,0.511178,,1.002854,0.183034
,0.082700,0.632554,,0.084669,0.431531
,0.186290,0.545850,,-0.495513,0.293998
,-0.140953,0.582229,,0.277193,0.360504
,-0.084732,0.630728,,0.342412,0.339198
,-0.274814,0.481239,,-0.802874,0.220626
,-0.056850,0.656257,,-0.014813,0.460628
,0.054142,0.658791,,-1.365528,0.130438
,0.859866,0.209300,,0.416716,0.316454
,0.351228,0.431652,,-0.130304,0.413523
,-0.005772,0.705738,,-0.307395,0.350476
,-0.669385,0.274471,,-0.701310,0.242582
,0.334366,0.442135,,0.379048,0.327786
,0.117503,0.601988,,0.911822,0.199278
,-0.300453,0.463997,,0.170431,0.398309
,0.678603,0.270893,,0.204366,0.385882
,0.009301,0.702202,,0.274178,0.361521
,-0.220819,0.519676,,0.671659,0.249395
,-0.125084,0.595528,,0.183007,0.393658
,0.026052,0.685660,,0.386532,0.325503
,-0.823580,0.220392,,0.001730,0.466292
,-0.038279,0.673833,,-1.286563,0.140423
,0.083647,0.631702,,0.383136,0.326537
,0.069148,0.644872,,1.186174,0.154228
,-0.369368,0.420651,,0.529406,0.284836
,0.310206,0.457601,,0.219598,0.380430
,0.421878,0.390363,,-0.753161,0.231113
,-0.379176,0.414820,,0.680515,0.247340
,0.365248,0.423125,,0.599687,0.266738
,0.389526,0.408755,,-0.263134,0.365270
,-0.363301,0.424299,,0.891749,0.203050
,0.117646,0.601865,,0.593957,0.268169
,0.214234,0.524569,,-0.283824,0.358278
,0.254193,0.495571,,-0.207466,0.384766
,-0.043848,0.668513,,0.008358,0.463414
,0.262311,0.489879,,0.139180,0.410108
,-0.233011,0.510737,,0.298348,0.353451
,0.299959,0.464323,,0.536271,0.283015
,0.177451,0.552760,,-0.554635,0.278202
,0.261385,0.490525,,-1.256478,0.144425
,0.056756,0.656345,,-0.001474,0.466403
,-0.042283,0.670004,,0.935154,0.194982
,-0.165732,0.562056,,-0.139131,0.410127
,0.089594,0.626378,,-5.199907,0.003630
,0.029820,0.681993,,-0.163149,0.401028
,-0.603526,0.301440,,-0.479565,0.298410
,0.481502,0.358606,,-0.409632,0.318555
,-0.079801,0.635169,,0.332126,0.342472
,-5.005728,0.000573,,0.428638,0.312949
