
,-3.576699,0.004382,,0.350191,0.403377
,-0.293484,0.468621,,0.400088,0.378992
,-0.119950,0.599895,,0.733276,0.249919
,0.762812,0.240300,,1.745424,0.070546
,0.997169,0.172151,,-0.382611,0.387361
,0.468759,0.365168,,0.141467,0.523591
,-1.217668,0.125785,,0.512529,0.329310
,-0.296254,0.466778,,0.000528,0.624431
,-0.954777,0.182856,,1.273187,0.127283
,0.744287,0.246719,,0.273803,0.443782
,-0.264846,0.488115,,-0.379316,0.388959
,0.299177,0.464840,,-1.356724,0.114666
,-1.056817,0.158141,,-1.367484,0.113134
,0.095609,0.621039,,-0.172230,0.503844
,-0.148427,0.576069,,0.809921,0.227092
,-0.775787,0.235903,,-0.127758,0.532638
,-1.089369,0.150982,,-1.179054,0.143173
,-0.090749,0.625349,,0.640616,0.280601
,0.586533,0.308818,,-0.140607,0.524154
,-0.205581,0.531069,,-0.692623,0.262943
,1.046843,0.160401,,-1.053091,0.167581
,0.983346,0.175571,,-0.329238,0.414079
,0.433258,0.384092,,1.606507,0.083921
,-0.101888,0.615515,,-0.403417,0.377419
,-1.553666,0.077977,,1.350684,0.115535
,0.626614,0.291696,,2.272272,0.036521
,0.548542,0.325974,,-4.666857,0.001832
,0.454749,0.372522,,0.440755,0.360213
,-0.215115,0.523912,,1.620143,0.082503
,-0.178648,0.551819,,-3.104887,0.012902
,1.172823,0.134074,,-2.882464,0.017036
,-1.463296,0.088678,,0.202392,0.485206
,1.679692,0.065174,,0.498695,0.335053
,-0.129663,0.591660,,3.062391,0.013606
,-0.674430,0.272507,,1.209614,0.137808
,0.411974,0.395903,,1.176489,0.143633
,0.491899,0.353339,,-2.421380,0.030312
,-0.739040,0.248568,,0.903017,0.202151
,-0.580136,0.311642,,-1.972078,0.053145
,-0.713445,0.257789,,1.097534,0.158528
,-1.521489,0.081630,,-0.703516,0.259388
,-0.190995,0.542208,,0.823805,0.223185
,-1.063495,0.156645,,-1.505086,0.095261
,1.802641,0.054712,,0.400939,0.378589
,1.351046,0.104039,,2.444095,0.029463
,-1.011764,0.168612,,-0.320613,0.418566
,-4.464288,0.001239,,0.965675,0.186925
,1.939108,0.045055,,1.273248,0.127274
,1.284331,0.114400,,-0.567503,0.307446
,-1.222864,0.124858,,2.540823,0.026109
,-0.608662,0.299244,,-2.174250,0.041280
,0.724623,0.253721,,-1.225539,0.135093
,-0.905759,0.196067,,-1.142619,0.149843
,3.231753,0.007158,,0.173979,0.502744
,0.114933,0.604194,,2.155945,0.042235
,0.254084,0.495648,,-0.870176,0.210620
,-1.244750,0.121029,,0.206416,0.482772
,-0.545632,0.327327,,-1.022223,0.174172
,0.593482,0.305779,,0.465957,0.349045
,-0.344200,0.435990,,0.338615,0.409255
,-0.503003,0.347799,,-0.481172,0.342471
,-0.744953,0.246485,,-1.278773,0.126398
,1.399421,0.097117,,0.133107,0.529090
,-1.342384,0.105329,,-1.251993,0.130700
,-4.744090,0.000832,,0.539045,0.318577
,0.252907,0.496479,,0.286330,0.436888
,0.245156,0.501985,,-0.842508,0.218029
,-0.394373,0.405945,,0.111154,0.543806
,0.163216,0.564072,,-0.138200,0.525733
