



,,[1],[2],[3],[4],[5],,[6],[7],[8],[9],[10]
,[181],0.100,0.100,0.200,0.300,1.000,0.100,0.000,0.200,0.200,0.200,0.000,0.200,0.300,0.000,0.100,0.300,0.200,0.300,0.200,0.000,0.300,0.200,0.400,0.300,0.300,0.200,0.200,0.000,0.200,0.200,0.100,0.300,0.200,0.100,0.000,0.200,0.300,0.200,0.200,0.300,0.300,0.200,0.200,0.400,0.300,0.300,0.300,0.300,0.300,0.300,0.200,0.200,0.200,0.200,0.300,0.100,0.300,0.100,0.300,0.200,0.200,0.200,0.200,0.200,0.200,,[0.218],6/65
,[214],0.300,0.100,0.200,0.100,0.100,1.000,0.200,0.100,0.300,0.200,0.300,0.100,0.300,0.200,0.200,0.100,0.400,0.200,0.300,0.100,0.100,0.100,0.100,0.100,0.000,0.200,0.000,0.100,0.300,0.200,0.200,0.100,0.400,0.200,0.300,0.200,0.100,0.300,0.300,0.200,0.200,0.200,0.100,0.100,0.100,0.300,0.000,0.100,0.200,0.100,0.100,0.100,0.300,0.300,0.100,0.200,0.200,0.200,0.000,0.000,0.000,0.300,0.100,0.200,0.200,,[0.185],6/65
,[244],0.300,0.400,0.100,0.100,0.000,0.200,1.000,0.200,0.100,0.300,0.200,0.100,0.200,0.300,0.100,0.300,0.400,0.100,0.200,0.200,0.300,0.200,0.100,0.100,0.000,0.100,0.100,0.300,0.100,0.200,0.400,0.200,0.100,0.300,0.100,0.200,0.300,0.100,0.100,0.200,0.000,0.100,0.100,0.300,0.100,0.000,0.000,0.100,0.200,0.200,0.100,0.000,0.200,0.300,0.100,0.000,0.300,0.300,0.100,0.300,0.200,0.200,0.200,0.300,0.100,,[0.186],7/65
,[245],0.400,0.100,0.200,0.200,0.200,0.100,0.200,1.000,0.200,0.200,0.300,0.200,0.200,0.400,0.200,0.200,0.300,0.100,0.300,0.000,0.200,0.200,0.100,0.300,0.000,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.400,0.100,0.100,0.200,0.100,0.100,0.300,0.100,0.300,0.100,0.100,0.200,0.300,0.300,0.100,0.100,0.400,0.100,0.100,0.200,0.300,0.300,0.000,0.100,0.200,0.300,0.200,0.200,0.200,0.100,0.300,0.100,0.100,,[0.205],3/65
,[246],0.100,0.100,0.200,0.400,0.200,0.300,0.100,0.200,1.000,0.400,0.200,0.200,0.500,0.300,0.300,0.300,0.300,0.200,0.300,0.300,0.200,0.400,0.200,0.200,0.100,0.400,0.300,0.200,0.200,0.100,0.300,0.300,0.200,0.100,0.100,0.300,0.400,0.200,0.300,0.100,0.200,0.500,0.300,0.200,0.200,0.500,0.000,0.100,0.400,0.200,0.300,0.100,0.100,0.400,0.100,0.100,0.400,0.100,0.400,0.200,0.100,0.100,0.300,0.200,0.000,,[0.246],2/65
,[276],0.100,0.300,0.200,0.300,0.200,0.200,0.300,0.200,0.400,1.000,0.100,0.400,0.300,0.400,0.100,0.200,0.200,0.100,0.200,0.200,0.300,0.200,0.100,0.200,0.100,0.600,0.200,0.400,0.000,0.400,0.200,0.300,0.200,0.200,0.100,0.400,0.300,0.200,0.200,0.100,0.200,0.200,0.300,0.200,0.400,0.200,0.000,0.000,0.200,0.300,0.100,0.100,0.200,0.300,0.100,0.300,0.400,0.200,0.200,0.200,0.100,0.200,0.100,0.100,0.000,,[0.226],4/65
,[278],0.200,0.200,0.200,0.200,0.000,0.300,0.200,0.300,0.200,0.100,1.000,0.300,0.200,0.400,0.200,0.100,0.400,0.000,0.300,0.100,0.400,0.300,0.100,0.200,0.100,0.100,0.400,0.100,0.200,0.000,0.200,0.200,0.300,0.100,0.000,0.100,0.300,0.000,0.100,0.400,0.100,0.200,0.100,0.000,0.300,0.200,0.100,0.300,0.300,0.100,0.400,0.000,0.200,0.400,0.300,0.100,0.100,0.300,0.300,0.100,0.200,0.100,0.200,0.000,0.200,,[0.202],8/65
,[279],0.000,0.200,0.200,0.400,0.200,0.100,0.100,0.200,0.200,0.400,0.300,1.000,0.100,0.500,0.200,0.100,0.200,0.200,0.300,0.100,0.600,0.300,0.000,0.200,0.300,0.400,0.200,0.200,0.100,0.400,0.200,0.500,0.300,0.200,0.100,0.400,0.100,0.100,0.000,0.400,0.200,0.100,0.300,0.200,0.200,0.200,0.000,0.200,0.200,0.400,0.200,0.200,0.000,0.600,0.200,0.100,0.300,0.300,0.300,0.100,0.500,0.300,0.200,0.100,0.100,,[0.238],5/65
,[310],0.300,0.200,0.100,0.100,0.300,0.300,0.200,0.200,0.500,0.300,0.200,0.100,1.000,0.300,0.300,0.100,0.100,0.100,0.100,0.200,0.300,0.300,0.200,0.300,0.100,0.200,0.100,0.100,0.200,0.000,0.400,0.200,0.100,0.100,0.200,0.400,0.400,0.100,0.300,0.100,0.200,0.200,0.200,0.100,0.200,0.300,0.200,0.100,0.300,0.100,0.200,0.100,0.200,0.300,0.300,0.100,0.200,0.100,0.100,0.100,0.100,0.000,0.000,0.000,0.200,,[0.200],4/65
,[311],0.100,0.400,0.100,0.300,0.000,0.200,0.300,0.400,0.300,0.400,0.400,0.500,0.300,1.000,0.300,0.300,0.200,0.100,0.300,0.100,0.200,0.300,0.200,0.100,0.100,0.400,0.100,0.200,0.000,0.300,0.200,0.300,0.300,0.200,0.100,0.300,0.200,0.100,0.100,0.200,0.200,0.300,0.100,0.200,0.100,0.200,0.100,0.200,0.400,0.300,0.100,0.100,0.100,0.400,0.100,0.100,0.400,0.400,0.100,0.100,0.400,0.200,0.200,0.300,0.100,,[0.232],2/65
,[312],0.200,0.400,0.200,0.300,0.100,0.200,0.100,0.200,0.300,0.100,0.200,0.200,0.300,0.300,1.000,0.100,0.300,0.200,0.300,0.200,0.200,0.100,0.100,0.300,0.200,0.000,0.200,0.100,0.000,0.200,0.200,0.000,0.100,0.100,0.200,0.200,0.200,0.200,0.200,0.000,0.400,0.300,0.200,0.300,0.200,0.400,0.100,0.200,0.300,0.400,0.400,0.300,0.000,0.100,0.200,0.200,0.200,0.200,0.100,0.300,0.200,0.100,0.300,0.200,0.200,,[0.212],5/65
,[340],0.200,0.300,0.100,0.400,0.300,0.100,0.300,0.200,0.300,0.200,0.100,0.100,0.100,0.300,0.100,1.000,0.100,0.200,0.300,0.200,0.100,0.300,0.500,0.300,0.200,0.200,0.300,0.400,0.200,0.300,0.300,0.200,0.100,0.300,0.000,0.100,0.400,0.300,0.100,0.100,0.200,0.300,0.100,0.400,0.200,0.100,0.100,0.300,0.100,0.200,0.300,0.100,0.100,0.200,0.200,0.000,0.500,0.300,0.200,0.100,0.200,0.100,0.400,0.200,0.100,,[0.225],2/65
,[342],0.100,0.100,0.200,0.300,0.200,0.400,0.400,0.300,0.300,0.200,0.400,0.200,0.100,0.200,0.300,0.100,1.000,0.100,0.500,0.100,0.300,0.200,0.200,0.100,0.100,0.100,0.300,0.200,0.100,0.200,0.100,0.200,0.300,0.000,0.000,0.100,0.200,0.100,0.100,0.200,0.100,0.200,0.300,0.300,0.100,0.400,0.000,0.200,0.400,0.100,0.300,0.100,0.300,0.400,0.100,0.200,0.200,0.200,0.200,0.200,0.100,0.400,0.400,0.200,0.100,,[0.217],3/65
,[359],0.000,0.200,0.100,0.300,0.300,0.200,0.100,0.100,0.200,0.100,0.000,0.200,0.100,0.100,0.200,0.200,0.100,1.000,0.200,0.200,0.300,0.200,0.100,0.000,0.200,0.200,0.000,0.300,0.200,0.200,0.000,0.100,0.300,0.200,0.200,0.100,0.100,0.500,0.000,0.100,0.300,0.200,0.100,0.200,0.000,0.300,0.100,0.200,0.100,0.300,0.000,0.300,0.100,0.300,0.100,0.000,0.100,0.200,0.000,0.100,0.200,0.200,0.300,0.300,0.100,,[0.174],10/65
,[375],0.100,0.300,0.300,0.500,0.200,0.300,0.200,0.300,0.300,0.200,0.300,0.300,0.100,0.300,0.300,0.300,0.500,0.200,1.000,0.100,0.300,0.300,0.100,0.200,0.200,0.100,0.300,0.200,0.100,0.200,0.300,0.100,0.300,0.100,0.000,0.000,0.100,0.200,0.100,0.100,0.100,0.300,0.200,0.300,0.200,0.300,0.100,0.100,0.300,0.200,0.300,0.200,0.100,0.400,0.100,0.200,0.200,0.300,0.100,0.200,0.200,0.300,0.300,0.200,0.000,,[0.225],3/65
,[423],0.000,0.100,0.100,0.100,0.000,0.100,0.200,0.000,0.300,0.200,0.100,0.100,0.200,0.100,0.200,0.200,0.100,0.200,0.100,1.000,0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.300,0.000,0.100,0.300,0.200,0.000,0.000,0.300,0.300,0.100,0.300,0.200,0.000,0.100,0.400,0.300,0.100,0.200,0.200,0.100,0.100,0.000,0.300,0.400,0.100,0.300,0.000,0.000,0.100,0.100,0.000,0.100,0.000,0.100,0.100,0.200,0.100,0.000,,[0.151],13/65
,[518],0.200,0.200,0.200,0.400,0.300,0.100,0.300,0.200,0.200,0.300,0.400,0.600,0.300,0.200,0.200,0.100,0.300,0.300,0.300,0.100,1.000,0.400,0.000,0.300,0.100,0.200,0.300,0.300,0.200,0.200,0.400,0.300,0.200,0.300,0.100,0.200,0.200,0.100,0.000,0.300,0.200,0.200,0.200,0.200,0.300,0.200,0.100,0.200,0.300,0.300,0.300,0.100,0.100,0.700,0.300,0.100,0.300,0.300,0.400,0.200,0.300,0.300,0.300,0.000,0.300,,[0.254],3/65
,[550],0.000,0.300,0.100,0.300,0.200,0.100,0.200,0.200,0.400,0.200,0.300,0.300,0.300,0.300,0.100,0.300,0.200,0.200,0.300,0.100,0.400,1.000,0.200,0.000,0.100,0.200,0.200,0.200,0.200,0.100,0.200,0.200,0.200,0.300,0.100,0.200,0.200,0.000,0.300,0.100,0.400,0.200,0.300,0.200,0.000,0.200,0.100,0.200,0.200,0.100,0.200,0.200,0.200,0.400,0.200,0.100,0.400,0.100,0.400,0.000,0.400,0.200,0.200,0.100,0.200,,[0.215],5/65
,[646],0.200,0.100,0.000,0.100,0.400,0.100,0.100,0.100,0.200,0.100,0.100,0.000,0.200,0.200,0.100,0.500,0.200,0.100,0.100,0.100,0.000,0.200,1.000,0.300,0.200,0.100,0.300,0.300,0.300,0.100,0.100,0.200,0.100,0.000,0.000,0.200,0.400,0.100,0.100,0.100,0.200,0.300,0.100,0.300,0.200,0.300,0.400,0.300,0.100,0.100,0.200,0.300,0.300,0.100,0.300,0.000,0.300,0.100,0.200,0.100,0.200,0.200,0.300,0.200,0.200,,[0.191],6/65
,[647],0.300,0.200,0.100,0.100,0.300,0.100,0.100,0.300,0.200,0.200,0.200,0.200,0.300,0.100,0.300,0.300,0.100,0.000,0.200,0.200,0.300,0.000,0.300,1.000,0.200,0.200,0.200,0.100,0.300,0.300,0.300,0.100,0.100,0.200,0.200,0.300,0.200,0.000,0.200,0.200,0.100,0.100,0.200,0.300,0.600,0.200,0.300,0.200,0.200,0.300,0.400,0.100,0.100,0.100,0.200,0.100,0.200,0.100,0.200,0.200,0.000,0.100,0.000,0.100,0.000,,[0.198],6/65
,[665],0.100,0.100,0.200,0.100,0.300,0.000,0.000,0.000,0.100,0.100,0.100,0.300,0.100,0.100,0.200,0.200,0.100,0.200,0.200,0.100,0.100,0.100,0.200,0.200,1.000,0.300,0.300,0.000,0.200,0.400,0.100,0.200,0.000,0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.200,0.000,0.300,0.200,0.200,0.100,0.200,0.200,0.100,0.300,0.300,0.400,0.100,0.100,0.300,0.200,0.100,0.100,0.100,0.300,0.300,0.200,0.000,0.200,0.100,,[0.172],7/65
,[673],0.100,0.100,0.200,0.200,0.200,0.200,0.100,0.200,0.400,0.600,0.100,0.400,0.200,0.400,0.000,0.200,0.100,0.200,0.100,0.100,0.200,0.200,0.100,0.200,0.300,1.000,0.300,0.300,0.100,0.600,0.100,0.300,0.300,0.300,0.300,0.400,0.200,0.200,0.200,0.200,0.300,0.100,0.200,0.100,0.300,0.200,0.100,0.300,0.200,0.300,0.100,0.300,0.300,0.400,0.200,0.100,0.400,0.200,0.400,0.200,0.300,0.200,0.100,0.200,0.000,,[0.237],2/65
,[674],0.200,0.100,0.300,0.200,0.200,0.000,0.100,0.200,0.300,0.200,0.400,0.200,0.100,0.100,0.200,0.300,0.300,0.000,0.300,0.200,0.300,0.200,0.300,0.200,0.300,0.300,1.000,0.400,0.100,0.100,0.400,0.200,0.100,0.000,0.000,0.100,0.400,0.100,0.000,0.200,0.200,0.300,0.100,0.000,0.400,0.300,0.100,0.200,0.300,0.100,0.500,0.300,0.200,0.300,0.400,0.000,0.300,0.200,0.500,0.400,0.200,0.100,0.400,0.000,0.200,,[0.225],8/65
,[678],0.200,0.200,0.200,0.300,0.000,0.100,0.300,0.200,0.200,0.400,0.100,0.200,0.100,0.200,0.100,0.400,0.200,0.300,0.200,0.300,0.300,0.200,0.300,0.100,0.000,0.300,0.400,1.000,0.000,0.200,0.300,0.200,0.200,0.200,0.100,0.200,0.200,0.300,0.100,0.200,0.100,0.300,0.000,0.100,0.200,0.100,0.000,0.200,0.100,0.200,0.100,0.200,0.200,0.300,0.100,0.000,0.300,0.200,0.200,0.200,0.200,0.300,0.400,0.000,0.100,,[0.202],7/65
,[679],0.400,0.100,0.100,0.100,0.200,0.300,0.100,0.200,0.200,0.000,0.200,0.100,0.200,0.000,0.000,0.200,0.100,0.200,0.100,0.000,0.200,0.200,0.300,0.300,0.200,0.100,0.100,0.000,1.000,0.100,0.200,0.200,0.100,0.300,0.300,0.200,0.200,0.100,0.100,0.200,0.100,0.100,0.100,0.300,0.200,0.100,0.200,0.200,0.000,0.100,0.100,0.300,0.200,0.300,0.300,0.200,0.000,0.300,0.100,0.100,0.000,0.100,0.100,0.200,0.300,,[0.172],8/65
,[697],0.200,0.300,0.100,0.200,0.200,0.200,0.200,0.200,0.100,0.400,0.000,0.400,0.000,0.300,0.200,0.300,0.200,0.200,0.200,0.100,0.200,0.100,0.100,0.300,0.400,0.600,0.100,0.200,0.100,1.000,0.100,0.200,0.200,0.400,0.200,0.200,0.100,0.200,0.100,0.000,0.300,0.000,0.200,0.300,0.300,0.000,0.100,0.200,0.200,0.300,0.200,0.300,0.200,0.100,0.100,0.100,0.500,0.300,0.200,0.200,0.300,0.300,0.100,0.200,0.000,,[0.212],6/65
,[704],0.300,0.200,0.200,0.000,0.100,0.200,0.400,0.200,0.300,0.200,0.200,0.200,0.400,0.200,0.200,0.300,0.100,0.000,0.300,0.300,0.400,0.200,0.100,0.300,0.100,0.100,0.400,0.300,0.200,0.100,1.000,0.400,0.100,0.300,0.200,0.400,0.300,0.100,0.100,0.300,0.000,0.200,0.100,0.100,0.200,0.200,0.000,0.200,0.300,0.300,0.200,0.100,0.100,0.400,0.400,0.000,0.300,0.500,0.300,0.400,0.000,0.100,0.200,0.100,0.200,,[0.225],6/65
,[705],0.100,0.100,0.200,0.100,0.300,0.100,0.200,0.200,0.300,0.300,0.200,0.500,0.200,0.300,0.000,0.200,0.200,0.100,0.100,0.200,0.300,0.200,0.200,0.100,0.200,0.300,0.200,0.200,0.200,0.200,0.400,1.000,0.400,0.200,0.100,0.500,0.400,0.100,0.100,0.500,0.100,0.300,0.200,0.100,0.100,0.200,0.100,0.500,0.300,0.200,0.000,0.100,0.100,0.500,0.200,0.100,0.200,0.400,0.300,0.400,0.200,0.300,0.200,0.300,0.200,,[0.235],2/65
,[706],0.200,0.100,0.100,0.200,0.200,0.400,0.100,0.400,0.200,0.200,0.300,0.300,0.100,0.300,0.100,0.100,0.300,0.300,0.300,0.000,0.200,0.200,0.100,0.100,0.000,0.300,0.100,0.200,0.100,0.200,0.100,0.400,1.000,0.100,0.200,0.100,0.200,0.300,0.300,0.300,0.200,0.300,0.100,0.100,0.100,0.300,0.100,0.400,0.300,0.000,0.000,0.200,0.200,0.400,0.000,0.100,0.000,0.300,0.200,0.200,0.200,0.300,0.300,0.300,0.000,,[0.205],7/65
,[707],0.300,0.300,0.300,0.200,0.100,0.200,0.300,0.100,0.100,0.200,0.100,0.200,0.100,0.200,0.100,0.300,0.000,0.200,0.100,0.000,0.300,0.300,0.000,0.200,0.100,0.300,0.000,0.200,0.300,0.400,0.300,0.200,0.100,1.000,0.400,0.200,0.000,0.300,0.200,0.200,0.200,0.000,0.200,0.400,0.200,0.100,0.200,0.200,0.200,0.400,0.000,0.000,0.100,0.300,0.300,0.100,0.400,0.300,0.300,0.200,0.100,0.100,0.200,0.100,0.300,,[0.205],8/65
,[710],0.300,0.100,0.300,0.000,0.000,0.300,0.100,0.100,0.100,0.100,0.000,0.100,0.200,0.100,0.200,0.000,0.000,0.200,0.000,0.300,0.100,0.100,0.000,0.200,0.100,0.300,0.000,0.100,0.300,0.200,0.200,0.100,0.200,0.400,1.000,0.400,0.000,0.300,0.300,0.200,0.200,0.000,0.200,0.100,0.200,0.300,0.100,0.300,0.000,0.300,0.100,0.100,0.200,0.200,0.100,0.100,0.100,0.000,0.100,0.000,0.200,0.200,0.200,0.100,0.100,,[0.162],13/65
,[711],0.200,0.100,0.200,0.000,0.200,0.200,0.200,0.200,0.300,0.400,0.100,0.400,0.400,0.300,0.200,0.100,0.100,0.100,0.000,0.300,0.200,0.200,0.200,0.300,0.100,0.400,0.100,0.200,0.200,0.200,0.400,0.500,0.100,0.200,0.400,1.000,0.200,0.100,0.300,0.300,0.400,0.100,0.100,0.100,0.300,0.300,0.100,0.300,0.100,0.400,0.100,0.300,0.200,0.300,0.200,0.000,0.300,0.200,0.200,0.100,0.100,0.200,0.100,0.100,0.100,,[0.220],3/65
,[738],0.400,0.200,0.100,0.200,0.300,0.100,0.300,0.100,0.400,0.300,0.300,0.100,0.400,0.200,0.200,0.400,0.200,0.100,0.100,0.100,0.200,0.200,0.400,0.200,0.200,0.200,0.400,0.200,0.200,0.100,0.300,0.400,0.200,0.000,0.000,0.200,1.000,0.200,0.000,0.200,0.100,0.300,0.100,0.100,0.200,0.200,0.100,0.400,0.300,0.000,0.300,0.100,0.200,0.300,0.400,0.100,0.300,0.300,0.400,0.300,0.200,0.200,0.200,0.100,0.000,,[0.223],5/65
,[740],0.300,0.200,0.400,0.200,0.200,0.300,0.100,0.100,0.200,0.200,0.000,0.100,0.100,0.100,0.200,0.300,0.100,0.500,0.200,0.300,0.100,0.000,0.100,0.000,0.100,0.200,0.100,0.300,0.100,0.200,0.100,0.100,0.300,0.300,0.300,0.100,0.200,1.000,0.300,0.100,0.200,0.400,0.100,0.200,0.200,0.300,0.100,0.100,0.200,0.200,0.200,0.000,0.300,0.200,0.100,0.100,0.200,0.200,0.000,0.000,0.200,0.300,0.400,0.200,0.000,,[0.192],7/65
,[742],0.300,0.100,0.300,0.100,0.200,0.300,0.100,0.300,0.300,0.200,0.100,0.000,0.300,0.100,0.200,0.100,0.100,0.000,0.100,0.200,0.000,0.300,0.100,0.200,0.100,0.200,0.000,0.100,0.100,0.100,0.100,0.100,0.300,0.200,0.300,0.300,0.000,0.300,1.000,0.100,0.400,0.100,0.300,0.300,0.300,0.300,0.300,0.100,0.200,0.100,0.100,0.200,0.400,0.100,0.000,0.300,0.200,0.000,0.100,0.200,0.200,0.300,0.200,0.200,0.100,,[0.189],7/65
,[743],0.100,0.000,0.400,0.000,0.300,0.200,0.200,0.100,0.100,0.100,0.400,0.400,0.100,0.200,0.000,0.100,0.200,0.100,0.100,0.000,0.300,0.100,0.100,0.200,0.200,0.200,0.200,0.200,0.200,0.000,0.300,0.500,0.300,0.200,0.200,0.300,0.200,0.100,0.100,1.000,0.000,0.100,0.100,0.000,0.100,0.200,0.000,0.500,0.400,0.300,0.000,0.000,0.100,0.400,0.300,0.100,0.100,0.200,0.300,0.300,0.100,0.200,0.100,0.200,0.100,,[0.188],10/65
,[744],0.200,0.100,0.300,0.200,0.300,0.200,0.000,0.300,0.200,0.200,0.100,0.200,0.200,0.200,0.400,0.200,0.100,0.300,0.100,0.100,0.200,0.400,0.200,0.100,0.200,0.300,0.200,0.100,0.100,0.300,0.000,0.100,0.200,0.200,0.200,0.400,0.100,0.200,0.400,0.000,1.000,0.200,0.200,0.300,0.200,0.200,0.300,0.200,0.100,0.100,0.200,0.500,0.300,0.100,0.100,0.100,0.400,0.100,0.300,0.100,0.200,0.100,0.300,0.100,0.200,,[0.211],3/65
,[771],0.100,0.200,0.200,0.300,0.200,0.200,0.100,0.100,0.500,0.200,0.200,0.100,0.200,0.300,0.300,0.300,0.200,0.200,0.300,0.400,0.200,0.200,0.300,0.100,0.000,0.100,0.300,0.300,0.100,0.000,0.200,0.300,0.300,0.000,0.000,0.100,0.300,0.400,0.100,0.100,0.200,1.000,0.000,0.100,0.200,0.200,0.100,0.200,0.400,0.100,0.400,0.000,0.000,0.200,0.000,0.000,0.200,0.100,0.200,0.100,0.100,0.200,0.300,0.400,0.100,,[0.197],9/65
,[772],0.000,0.200,0.200,0.200,0.200,0.100,0.100,0.100,0.300,0.300,0.100,0.300,0.200,0.100,0.200,0.100,0.300,0.100,0.200,0.300,0.200,0.300,0.100,0.200,0.300,0.200,0.100,0.000,0.100,0.200,0.100,0.200,0.100,0.200,0.200,0.100,0.100,0.100,0.300,0.100,0.200,0.000,1.000,0.500,0.200,0.300,0.100,0.000,0.200,0.100,0.200,0.100,0.400,0.200,0.100,0.300,0.200,0.000,0.200,0.200,0.100,0.100,0.100,0.100,0.100,,[0.182],5/65
,[773],0.200,0.400,0.100,0.400,0.400,0.100,0.300,0.200,0.200,0.200,0.000,0.200,0.100,0.200,0.300,0.400,0.300,0.200,0.300,0.100,0.200,0.200,0.300,0.300,0.200,0.100,0.000,0.100,0.300,0.300,0.100,0.100,0.100,0.400,0.100,0.100,0.100,0.200,0.300,0.000,0.300,0.100,0.500,1.000,0.300,0.100,0.300,0.100,0.100,0.400,0.200,0.200,0.200,0.200,0.000,0.200,0.400,0.300,0.200,0.200,0.200,0.200,0.400,0.300,0.100,,[0.225],4/65
