
,-3.576699,0.004382,,2.791273,0.045728
,-0.293484,0.468621,,0.028403,0.370617
,-0.119950,0.599895,,-0.486391,0.261991
,0.762812,0.240300,,-0.078676,0.356771
,0.997169,0.172151,,1.679731,0.106116
,0.468759,0.365168,,1.870513,0.091840
,-1.217668,0.125785,,1.184078,0.154457
,-0.296254,0.466778,,-1.569493,0.115356
,-0.954777,0.182856,,0.965258,0.182298
,0.744287,0.246719,,-1.811136,0.096064
,-0.264846,0.488115,,0.783535,0.209195
,0.299177,0.464840,,-1.722765,0.102713
,-1.056817,0.158141,,0.303150,0.300993
,0.095609,0.621039,,-2.054312,0.079906
,-0.148427,0.576069,,-0.046739,0.365505
,-0.775787,0.235903,,-0.288283,0.304401
,-1.089369,0.150982,,-1.565609,0.115696
,-0.090749,0.625349,,1.364247,0.134756
,0.586533,0.308818,,0.675192,0.227084
,-0.205581,0.531069,,-0.614009,0.237854
,1.046843,0.160401,,-3.365034,0.029612
,0.983346,0.175571,,1.097609,0.164911
,0.433258,0.384092,,2.393530,0.061802
,-0.101888,0.615515,,3.240815,0.032533
,-1.553666,0.077977,,3.548774,0.025765
,0.626614,0.291696,,-2.355263,0.063619
,0.548542,0.325974,,-1.062063,0.169411
,0.454749,0.372522,,-0.233600,0.317273
,-0.215115,0.523912,,0.369116,0.286325
,-0.178648,0.551819,,0.584274,0.243272
,1.172823,0.134074,,0.831789,0.201688
,-1.463296,0.088678,,0.581914,0.243707
,1.679692,0.065174,,0.881271,0.194270
,-0.129663,0.591660,,0.919683,0.188700
,-0.674430,0.272507,,-0.420991,0.275294
,0.411974,0.395903,,-0.156797,0.336275
,0.491899,0.353339,,-1.088646,0.166034
,-0.739040,0.248568,,-0.221678,0.320150
,-0.580136,0.311642,,-0.296252,0.302570
,-0.713445,0.257789,,-3.345200,0.030060
,-1.521489,0.081630,,2.154703,0.074055
,-0.190995,0.542208,,0.085741,0.354867
,-1.063495,0.156645,,2.362804,0.063257
,1.802641,0.054712,,-1.926335,0.088038
,1.351046,0.104039,,0.992521,0.178572
,-1.011764,0.168612,,-4.182611,0.015942
,-4.464288,0.001239,,-1.135144,0.160289
,1.939108,0.045055,,-1.605341,0.112266
,1.284331,0.114400,,-0.420121,0.275476
,-1.222864,0.124858,,-0.706248,0.221806
,-0.608662,0.299244,,-0.961514,0.182815
,0.724623,0.253721,,0.126810,0.343999
,-0.905759,0.196067,,-0.745874,0.215248
,3.231753,0.007158,,-0.231097,0.317875
,0.114933,0.604194,,0.854972,0.198178
,0.254084,0.495648,,0.254401,0.312314
,-1.244750,0.121029,,1.083983,0.166621
,-0.545632,0.327327,,-0.576547,0.244699
,0.593482,0.305779,,0.833284,0.201460
,-0.344200,0.435990,,2.456942,0.058904
,-0.503003,0.347799,,-0.767957,0.211678
,-0.744953,0.246485,,-3.877135,0.020092
,1.399421,0.097117,,0.071722,0.358655
,-1.342384,0.105329,,0.669090,0.228136
,-4.744090,0.000832
,0.252907,0.496479
,0.245156,0.501985
,-0.394373,0.405945
,0.163216,0.564072
,0.296378,0.466696
,-0.308095,0.458978
,-0.327462,0.446501
,0.265753,0.487485
,0.011610,0.699898
,-0.381201,0.413627
,0.021155,0.690455
,0.374660,0.417495
,-0.117470,0.602016
,0.199003,0.536063
,0.633536,0.288837
,-0.232405,0.511178
,0.082700,0.632554
,0.186290,0.545850
,-0.140953,0.582229
,-0.084732,0.630728
,-0.274814,0.481239
,-0.056850,0.656257
,0.054142,0.658791
,0.859866,0.209300
,0.351228,0.431652
,-0.005772,0.705738
,-0.669385,0.274471
,0.334366,0.442135
,0.117503,0.601988
,-0.300453,0.463997
,0.678603,0.270893
,0.009301,0.702202
,-0.220819,0.519676
,-0.125084,0.595528
,0.026052,0.685660
,-0.823580,0.220392
,-0.038279,0.673833
,0.083647,0.631702
,0.069148,0.644872
,-0.369368,0.420651
,0.310206,0.457601
,0.421878,0.390363
,-0.379176,0.414820
,0.365248,0.423125
,0.389526,0.408755
,-0.363301,0.424299
,0.117646,0.601865
,0.214234,0.524569
,0.254193,0.495571
,-0.043848,0.668513
,0.262311,0.489879
,-0.233011,0.510737
,0.299959,0.464323
,0.177451,0.552760
,0.261385,0.490525
,0.056756,0.656345
,-0.042283,0.670004
,-0.165732,0.562056
,0.089594,0.626378
,0.029820,0.681993
,-0.603526,0.301440
,0.481502,0.358606
,-0.079801,0.635169
,-5.005728,0.000573
,-0.492676,0.352949
,0.504172,0.347221
,-0.666767,0.275495
,0.472271,0.363348
,0.256923,0.493650
,0.528403,0.335452
,-0.219338,0.520772
,0.455785,0.371973
,-1.063559,0.156630
,0.965152,0.180176
,-0.052483,0.660349
,0.152195,0.572989
,0.408523,0.397852
,0.982376,0.175813
,-0.157516,0.568666
,0.076403,0.638248
,-0.001125,0.710420
,-0.363280,0.424311
,0.166382,0.561536
,0.370552,0.419943
,0.869377,0.206486
,0.301005,0.463632
,-0.342422,0.437095
,0.616941,0.295739
,0.326633,0.447027
,1.111021,0.146400
,-1.431810,0.092742
,0.053021,0.659843
,-0.215192,0.523855
,-1.746871,0.059232
,0.143737,0.579927
,-0.044846,0.667565
,-0.156992,0.569091
,-0.194511,0.539501
,-0.506110,0.346265
,-0.404778,0.399979
,0.007696,0.703807
,0.006350,0.705157
,-0.111969,0.606747
,0.137792,0.584855
,0.214640,0.524266
,-0.231719,0.511678
,0.384583,0.411641
,0.476077,0.361385
,-0.331084,0.444205
,-0.455296,0.372232
,-0.733171,0.250653
,0.694757,0.264737
,0.644382,0.284413
,0.216203,0.523101
,0.766720,0.238967
,0.229764,0.513103
,0.398803,0.403394
,-0.244315,0.502587
,0.216314,0.523019
,-0.153154,0.572207
,-0.378725,0.415087
,-0.111091,0.607506
,-0.230405,0.512635
,0.254708,0.495208
,-0.199663,0.535561
,0.257086,0.493535
,-0.018790,0.692783
,-5.321343,0.000366,,-0.131518,0.342775
,-0.518726,0.340103,,0.678837,0.226458
,0.271209,0.483715,,0.616603,0.237388
,-0.220822,0.519674,,-0.059733,0.361926
,0.471866,0.363557,,0.253057,0.312632
,0.034158,0.677796,,-0.343091,0.292025
,-0.004883,0.706631,,-0.264762,0.309873
,-0.385498,0.411105,,-1.141148,0.159562
,0.172560,0.556621,,-0.012324,0.375157
,-0.757427,0.242148,,0.419352,0.275636
,-0.415570,0.393883,,1.166240,0.156558
,-0.368281,0.421303,,-0.123164,0.344950
,-0.073608,0.640792,,-0.290164,0.303968
,0.204561,0.531840,,0.004370,0.377424
,0.656594,0.279513,,0.932607,0.186862
,-0.038988,0.673153,,0.283797,0.305438
,-0.452312,0.373816,,0.329479,0.295051
,1.033557,0.163463,,0.498602,0.259579
,0.607287,0.299830,,-0.630728,0.234862
,0.298893,0.465028,,-1.033544,0.173109
,0.608871,0.299155,,-0.153436,0.337132
,-0.029691,0.682119,,0.652630,0.230998
,0.387270,0.410069,,-0.070916,0.358874
,0.247140,0.500570,,0.652351,0.231047
,0.891583,0.200063,,-0.238093,0.316195
,0.303627,0.461905,,-0.090614,0.353560
,0.345094,0.435436,,0.837234,0.200858
,-0.376306,0.416518,,0.383247,0.283277
,0.321566,0.450263,,-0.004005,0.377528
,0.180052,0.550717,,-0.274515,0.307592
,-0.377651,0.415722,,1.728612,0.102260
,0.423157,0.389653,,-0.565155,0.246820
,-0.118839,0.600844,,-0.584559,0.243219
,0.700976,0.262404,,0.246463,0.314197
,0.260168,0.491375,,1.143092,0.159327
,-0.761954,0.240593,,-0.123880,0.344763
,0.133978,0.588037,,0.749054,0.214730
,0.097122,0.619703,,-0.125174,0.344426
,-0.405532,0.399549,,-0.331437,0.294614
,-0.533033,0.333249,,-1.008008,0.176490
,-0.282422,0.476057,,0.121174,0.345471
,0.535793,0.331943,,0.238268,0.316153
,0.512914,0.342928,,0.526025,0.254244
,0.306795,0.459828,,-0.886392,0.193518
,-0.082244,0.632965,,0.074889,0.357795
,-0.178832,0.551674,,-6.791919,0.002210
,0.158805,0.567624,,0.564247,0.246990
,0.034464,0.677501,,-0.481665,0.262930
,0.738155,0.248882,,1.548077,0.117242
,-0.571136,0.315660,,0.992167,0.178620
,-0.075800,0.638796,,0.022910,0.372161
,0.068738,0.645248,,0.990945,0.178785
,-0.636436,0.287647,,-1.254241,0.146464
,0.227358,0.514863,,-0.184397,0.329319
,-0.583252,0.310263,,0.062056,0.361290
,0.582327,0.310672,,-0.453406,0.268618
,0.109840,0.608589,,0.581921,0.243706
,-0.293048,0.468912,,0.126954,0.343962
,-0.357395,0.427880,,-0.248346,0.313749
,-0.385211,0.411273,,-0.740810,0.216075
,0.650292,0.282031,,-0.596201,0.241084
,-0.793867,0.229911,,0.044101,0.366236
,0.414690,0.394376,,0.944659,0.185164
,-0.139841,0.583152,,-0.079422,0.356569
,-5.486753,0.000289
,-0.165660,0.562114
,0.808089,0.225305
,-0.224013,0.517320
,0.396884,0.404497
,-0.334267,0.442198
,0.217959,0.521795
,0.266095,0.487248
,0.073803,0.640614
,-0.050349,0.662357
,0.508899,0.344893
,-0.344603,0.435741
,-0.000518,0.711034
,0.089388,0.626562
,0.482681,0.358005
,-0.279730,0.477884
,-0.152629,0.572635
,0.016583,0.694963
,0.815834,0.222835
,0.115067,0.604078
,0.489632,0.354481
,0.413974,0.394778
,-0.366839,0.422168
,-0.250226,0.498377
,0.390125,0.408407
,0.146173,0.577920
,0.838815,0.215665
,-0.627370,0.291383
,0.150932,0.574020
,0.312428,0.456157
,-0.250858,0.497929
,0.013499,0.698019
,0.149634,0.575081
,0.298077,0.465569
,-0.505856,0.346390
,-0.737215,0.249215
,-0.134674,0.587456
,0.255291,0.494797
,-0.345383,0.435257
,-0.291689,0.469820
,-0.758844,0.241660
,-0.533667,0.332948
,-0.736565,0.249445
,0.303451,0.462021
,0.150060,0.574733
,0.090544,0.625532
,-0.000708,0.710841
,-0.398570,0.403528
,0.494038,0.352265
,0.341197,0.437858
,0.883524,0.202370
,0.428942,0.386458
,0.109786,0.608635
,0.067143,0.646715
,0.318550,0.452200
,0.241368,0.504699
,-0.169922,0.558715
,-0.488247,0.355180
,0.001045,0.710501
,-0.655708,0.279865
,0.561373,0.320076
,-0.576509,0.313255
,0.770096,0.237821
,0.088564,0.627298
,-5.358758,0.000347
,-0.273761,0.481961
,-0.128816,0.592374
,-0.694031,0.265011
,0.097551,0.619326
,0.004737,0.706777
,0.214780,0.524161
,-0.353438,0.430296
,-0.368950,0.420901
,-0.819964,0.221529
,0.919628,0.192235
,0.282265,0.476164
,0.378316,0.415328
,0.716111,0.256813
,0.800338,0.227804
,-0.359262,0.426745
,-0.000414,0.711139
,0.245614,0.501659
,0.457055,0.371301
,0.721016,0.255026
,-0.161549,0.565411
,0.402654,0.401189
,-0.119868,0.599965
,-0.133714,0.588259
,0.590802,0.306948
,0.226954,0.515159
,0.729141,0.252095
,-0.229676,0.513167
,0.242494,0.503891
,0.201238,0.534361
,-0.521886,0.338577
,0.170910,0.557930
,0.113101,0.605771
,0.374281,0.417720
,-0.212807,0.525635
,-0.380523,0.414026
,0.007582,0.703921
,0.239722,0.505883
,-0.319094,0.451849
,-0.117449,0.602034
,-0.286985,0.472976
,-0.357282,0.427949
,-0.561028,0.320233
,0.558859,0.321223
,0.520211,0.339386
,0.157878,0.568373
,0.014071,0.697451
,-0.552357,0.324209
,0.995724,0.172505
,-0.020839,0.690766
,0.130587,0.590882
,0.520900,0.339053
,-0.153803,0.571679
,-0.447424,0.376426
,0.083802,0.631562
,0.319813,0.451387
,0.247052,0.500633
,-0.691742,0.265875
,0.591868,0.306482
,-0.368302,0.421290
,0.214508,0.524365
,-1.056702,0.158166
,0.236935,0.507893
,-0.074004,0.640431
,-5.215434,0.000425,,0.670885,0.227826
,-0.363457,0.424205,,-1.001045,0.177423
,-0.208278,0.529035,,0.037367,0.368109
,-0.997719,0.172016,,0.373892,0.285292
,0.286499,0.473303,,0.171061,0.332661
,0.088328,0.627508,,0.463357,0.266602
,-0.450365,0.374853,,-0.680533,0.226168
,-0.210244,0.527556,,-0.636655,0.233810
,-0.841713,0.214777,,0.414652,0.276619
,-0.583432,0.310184,,0.170609,0.332775
,0.732567,0.250868,,1.017277,0.175255
,0.190865,0.542308,,-0.322727,0.296564
,0.457469,0.371083,,0.183576,0.329523
,0.207624,0.529527,,0.357832,0.288783
,0.509811,0.344446,,1.032285,0.173275
,0.014075,0.697448,,0.567679,0.246348
,0.042786,0.669525,,-0.959463,0.183099
,0.963616,0.180570,,-0.453408,0.268618
,0.156354,0.569607,,0.907947,0.190384
,0.237627,0.507393,,-0.170397,0.332829
,0.089773,0.626219,,-0.573698,0.245228
,1.083715,0.152201,,0.158582,0.335820
,0.182742,0.548613,,-0.761126,0.212776
,-0.552296,0.324237,,-0.050958,0.364339
,0.827164,0.219271,,0.452172,0.268869
,-0.254607,0.495279,,-0.123865,0.344767
,0.349506,0.432710,,0.108506,0.348801
,-0.027027,0.684710,,0.362504,0.287763
,0.154289,0.571283,,1.265773,0.145190
,0.484456,0.357102,,-0.362983,0.287658
,-0.250018,0.498524,,1.287017,0.142873
,0.008262,0.703240,,-0.407347,0.278154
,-0.205087,0.531442,,-0.533650,0.252780
,-0.085255,0.630258,,0.384448,0.283020
,-0.127646,0.593360,,0.527427,0.253974
,-0.369549,0.420543,,0.813009,0.204577
,-0.408650,0.397781,,0.219837,0.320597
,0.188158,0.544401,,0.012904,0.374992
,-0.430856,0.385407,,-0.973178,0.181207
,-0.225674,0.516098,,-0.957542,0.183366
,0.178191,0.552178,,0.221956,0.320083
,0.636339,0.287687,,0.496099,0.260072
,-0.098710,0.618305,,0.474598,0.264341
,0.721179,0.254967,,-0.431635,0.273084
,0.633733,0.288756,,-1.229664,0.149216
,-0.050454,0.662258,,-7.231350,0.001584
,0.183806,0.547784,,0.354970,0.289409
,0.228735,0.513855,,-0.515241,0.256329
,0.777371,0.235372,,1.299237,0.141557
,0.346942,0.434293,,0.067678,0.359755
,-0.141257,0.581977,,0.219207,0.320750
,0.539745,0.330081,,0.166239,0.333879
,-0.340823,0.438091,,0.639394,0.233325
,0.316713,0.453384,,-0.197765,0.326001
,-0.354686,0.429533,,0.690482,0.224470
,-0.192657,0.540927,,-0.303456,0.300924
,-0.076290,0.638350,,0.831622,0.201714
,-0.340255,0.438445,,0.576560,0.244697
,0.614207,0.296892,,0.277730,0.306844
,-0.662397,0.277214,,-0.062949,0.361046
,-0.071459,0.642754,,-0.026022,0.371285
,-0.629487,0.290506,,-0.337763,0.293205
,0.317170,0.453088,,0.238240,0.316160
,-0.261656,0.490336,,-0.021454,0.372572
,-4.553958,0.001091,,0.065293,0.360405
,-0.389268,0.408905,,-0.416717,0.276187
,0.087552,0.628201,,-0.668959,0.228159
,-0.247983,0.499970,,-0.045862,0.365748
,0.014364,0.697161,,0.540587,0.251455
,0.146347,0.577777,,-0.170993,0.332679
,0.056266,0.656803,,0.463590,0.266555
,0.566141,0.317911,,-0.285789,0.304977
,-0.162212,0.564878,,0.679964,0.226265
,-0.181443,0.549628,,0.539682,0.251628
,0.731729,0.251168,,0.286674,0.304773
,0.109560,0.608831,,-1.080283,0.167089
,-0.215012,0.523989,,0.857283,0.197831
,0.277105,0.479673,,-0.555417,0.248647
,1.023251,0.165878,,0.143726,0.339620
,-0.716836,0.256548,,0.033604,0.369159
,0.180419,0.550430,,0.057626,0.362504
,0.571959,0.315290,,-0.604254,0.239618
,0.271049,0.483825,,0.325575,0.295924
,-0.061942,0.651519,,-0.993749,0.178406
,0.936310,0.187725,,-0.093923,0.352675
,0.520915,0.339045,,0.850818,0.198802
,0.562929,0.319368,,-0.610912,0.238413
,0.053695,0.659210,,0.162601,0.334800
,0.419641,0.391607,,0.583871,0.243346
,0.024890,0.686795,,-0.247273,0.314004
,0.251642,0.497373,,-0.157061,0.336208
,-0.128276,0.592828,,0.337248,0.293320
,-0.612785,0.297494,,0.258639,0.311313
,-0.042561,0.669739,,0.452688,0.268765
,-0.409976,0.397031,,0.503554,0.258608
,0.159663,0.566931,,0.127998,0.343690
,-0.362172,0.424981,,1.036703,0.172696
,-0.203863,0.532369,,0.432764,0.272851
,-0.657294,0.279234,,-0.017951,0.373562
,-0.059866,0.653447,,0.477966,0.263668
,-0.303365,0.462078,,-0.296922,0.302416
,0.048783,0.663835,,0.463996,0.266473
,0.000383,0.711171,,-0.612652,0.238099
,0.048691,0.663922,,0.143702,0.339626
,0.018547,0.693022,,0.333845,0.294077
,-0.445302,0.377564,,-0.138487,0.340970
,-0.389172,0.408961,,0.180118,0.330388
,0.446729,0.376798,,-0.648677,0.231691
,0.505919,0.346359,,-0.858814,0.197602
,0.072014,0.642247,,-6.391911,0.002991
,-0.422168,0.390201,,0.925556,0.187862
,-0.534990,0.332322,,-0.239110,0.315951
,0.426685,0.387701,,0.542830,0.251028
,-0.112586,0.606215,,0.033693,0.369135
,0.387125,0.410154,,-0.371698,0.285766
,0.651737,0.281451,,-0.626961,0.235533
,0.137369,0.585207,,0.211360,0.322662
,0.087451,0.628292,,-0.251764,0.312938
,-0.271447,0.483551,,0.178243,0.330857
,0.121665,0.598433,,-0.034447,0.368924
,-0.403513,0.400699,,0.715891,0.220192
,-0.241137,0.504865,,1.033078,0.173171
,0.375448,0.417027,,0.546480,0.250335
,-0.778807,0.234892,,0.611812,0.238251
,0.042577,0.669724,,0.093677,0.352740
,-0.140204,0.582850,,0.160343,0.335373
,0.604622,0.300970,,0.402463,0.279185
,-0.047063,0.665462,,-0.066186,0.360162
,-4.154591,0.001925,,0.334299,0.293976
,0.148108,0.576331,,0.594939,0.241315
,0.437123,0.381984,,-0.196901,0.326215
,-0.238796,0.506550,,0.148024,0.338517
,0.531050,0.334190,,-0.187969,0.328429
,0.068417,0.645543,,0.078652,0.356777
,-0.090570,0.625509,,-0.522215,0.254978
,-0.099434,0.617668,,-0.437964,0.271778
,0.343674,0.436317,,1.342404,0.137004
,-0.610651,0.298399,,0.679088,0.226415
,0.213975,0.524762,,-0.087760,0.354325
,-0.001051,0.710495,,-0.390377,0.281752
,0.396952,0.404458,,-0.212567,0.322367
,-0.075010,0.639515,,-0.284611,0.305249
,0.276674,0.479967,,0.148897,0.338293
,-0.472762,0.363094,,0.549355,0.249791
,0.081489,0.633645,,-0.569920,0.245931
,-0.212831,0.525618,,0.235575,0.316798
,0.139864,0.583133,,0.339203,0.292886
,0.067473,0.646411,,0.199424,0.325592
,0.564321,0.318736,,-0.518669,0.255664
,0.288970,0.471641,,0.278878,0.306578
,-0.000247,0.711308,,-0.202797,0.324761
,-0.062530,0.650974,,0.518733,0.255652
,0.216520,0.522865,,-0.001862,0.378141
,0.164214,0.563271,,0.079797,0.356468
,0.705823,0.260601,,-0.027381,0.370903
,-0.977547,0.177026,,0.086073,0.354778
,-0.032309,0.679582,,-0.051170,0.364281
,0.334447,0.442084,,-0.068051,0.359653
,-0.346906,0.434315,,0.487347,0.261801
,0.216487,0.522890,,0.339823,0.292748
,0.004121,0.707398,,-0.114428,0.347240
,-0.339203,0.439102,,-0.074472,0.357908
,0.142182,0.581212,,0.627234,0.235484
,0.211202,0.526838,,0.847203,0.199348
,-0.420191,0.391301,,0.889171,0.193111
,0.776100,0.235798,,0.634904,0.234120
,-0.122956,0.597334,,-0.182838,0.329708
,-0.136371,0.586038,,0.207906,0.323507
,-0.237385,0.507568,,0.161491,0.335081
,0.053977,0.658946,,0.153649,0.337077
,-0.186471,0.545709,,0.442766,0.270792
,0.206155,0.530635,,-0.709561,0.221250
,0.360706,0.425869,,0.041557,0.366943
,0.267707,0.486132,,-5.635120,0.005306
,-0.279234,0.478222,,1.092027,0.165609
,0.116736,0.602645,,-0.805216,0.205788
,0.205915,0.530816,,0.372410,0.285612
,0.111812,0.606883,,0.309703,0.299503
,0.676764,0.271603,,0.020660,0.372796
,0.245604,0.501666,,0.254224,0.312355
,0.270520,0.484190,,0.048181,0.365106
,0.411087,0.396404,,-0.081054,0.356129
,-0.247528,0.500294,,-0.805548,0.205737
,0.298090,0.465560,,-0.206539,0.323842
,-0.405672,0.399470,,0.921200,0.188483
,-0.212086,0.526175,,-0.856580,0.197937
,0.250704,0.498038,,-0.011902,0.375277
,-0.782431,0.233683,,-0.314526,0.298411
,0.364414,0.423627,,-0.033497,0.369189
,-1.092479,0.150315,,-0.679092,0.226415
,0.185210,0.546690,,-0.155929,0.336496
,-0.349487,0.432722,,0.389820,0.281871
,-5.144388,0.000471,,0.015920,0.374137
,-0.092597,0.623707,,0.140871,0.340355
,0.300901,0.463701,,-0.382183,0.283506
,-0.420604,0.391071,,0.257275,0.311635
,0.594301,0.305423,,-0.361258,0.288034
