
,-3.576699,0.004382,,-1.796217,0.073796
,-0.293484,0.468621,,6.850531,0.000236
,-0.119950,0.599895,,-1.011405,0.180029
,0.762812,0.240300,,-2.879033,0.021560
,0.997169,0.172151,,0.091289,0.512186
,0.468759,0.365168,,-0.477568,0.330214
,-1.217668,0.125785,,0.052831,0.535065
,-0.296254,0.466778,,1.760503,0.076853
,-0.954777,0.182856,,1.939022,0.062742
,0.744287,0.246719,,-0.217869,0.443567
,-0.264846,0.488115,,-0.049113,0.537331
,0.299177,0.464840,,-1.508437,0.102342
,-1.056817,0.158141,,-1.695276,0.082765
,0.095609,0.621039,,4.608284,0.003022
,-0.148427,0.576069,,-1.087445,0.165127
,-0.775787,0.235903,,1.245748,0.137941
,-1.089369,0.150982,,-0.356612,0.378869
,-0.090749,0.625349,,-0.462992,0.335729
,0.586533,0.308818,,-0.456847,0.338082
,-0.205581,0.531069,,0.414267,0.354842
,1.046843,0.160401,,-0.447966,0.341511
,0.983346,0.175571,,1.728704,0.079680
,0.433258,0.384092,,-1.756190,0.077230
,-0.101888,0.615515,,-2.427222,0.036027
,-1.553666,0.077977,,-1.100665,0.162665
,0.626614,0.291696,,-0.665791,0.266629
,0.548542,0.325974,,0.081244,0.518066
,0.454749,0.372522,,2.541502,0.031639
,-0.215115,0.523912,,0.872465,0.210820
,-0.178648,0.551819,,-1.402903,0.115382
,1.172823,0.134074,,-2.854748,0.022164
,-1.463296,0.088678,,-1.180069,0.148630
,1.679692,0.065174,,0.502291,0.321066
,-0.129663,0.591660,,0.626376,0.278842
,-0.674430,0.272507,,1.147083,0.154307
,0.411974,0.395903,,-1.028907,0.176484
,0.491899,0.353339,,0.249656,0.427831
,-0.739040,0.248568,,0.208146,0.448495
,-0.580136,0.311642,,-1.081242,0.166295
,-0.713445,0.257789,,0.538334,0.308182
,-1.521489,0.081630,,2.031130,0.056507
,-0.190995,0.542208,,0.269234,0.418418
,-1.063495,0.156645,,-1.142223,0.155162
,1.802641,0.054712,,-0.430462,0.348372
,1.351046,0.104039,,-0.275963,0.415231
,-1.011764,0.168612,,1.091406,0.164385
,-4.464288,0.001239,,-1.020703,0.178137
,1.939108,0.045055,,0.542380,0.306769
,1.284331,0.114400,,-1.630361,0.089101
,-1.222864,0.124858,,0.707372,0.254323
,-0.608662,0.299244,,-1.623504,0.089798
,0.724623,0.253721,,0.818039,0.224270
,-0.905759,0.196067,,0.182724,0.461640
,3.231753,0.007158,,-0.137406,0.486036
,0.114933,0.604194,,1.480615,0.105629
,0.254084,0.495648,,0.236410,0.434319
,-1.244750,0.121029,,0.344338,0.384190
,-0.545632,0.327327,,-0.688662,0.259788
,0.593482,0.305779,,-1.038211,0.174628
,-0.344200,0.435990,,-0.392521,0.363720
,-0.503003,0.347799,,-1.893638,0.066062
,-0.744953,0.246485,,-0.942123,0.194776
,1.399421,0.097117,,2.102498,0.052105
,-1.342384,0.105329,,0.697612,0.257159
,-4.744090,0.000832,,-0.398139,0.361406
,0.252907,0.496479,,-0.845068,0.217486
,0.245156,0.501985,,-0.609734,0.284165
,-0.394373,0.405945,,-0.640611,0.274368
,0.163216,0.564072,,0.099489,0.507435
,0.296378,0.466696,,0.584041,0.292584
,-0.308095,0.458978,,-0.464201,0.335268
,-0.327462,0.446501,,-0.518335,0.315266
,0.265753,0.487485,,-0.105750,0.503838
,0.011610,0.699898,,0.076828,0.520672
,-0.381201,0.413627,,-0.965123,0.189751
,0.021155,0.690455,,0.364478,0.375497
,0.374660,0.417495,,0.025900,0.551693
,-0.117470,0.602016,,5.371405,0.001270
,0.199003,0.536063,,0.154868,0.476487
,0.633536,0.288837,,-0.385449,0.366655
,-0.232405,0.511178,,0.678857,0.262699
,0.082700,0.632554,,0.198211,0.453587
,0.186290,0.545850,,0.283735,0.411580
,-0.140953,0.582229,,-0.522634,0.313730
,-0.084732,0.630728,,0.734489,0.246606
,-0.274814,0.481239,,-0.290738,0.408318
,-0.056850,0.656257,,-0.154053,0.476928
,0.054142,0.658791,,-0.615693,0.282248
,0.859866,0.209300,,-0.728529,0.248282
,0.351228,0.431652,,0.160695,0.473342
,-0.005772,0.705738,,0.355612,0.379299
,-0.669385,0.274471,,-0.116204,0.497888
,0.334366,0.442135,,-0.644746,0.273082
,0.117503,0.601988,,-0.034000,0.546638
,-0.300453,0.463997,,0.607277,0.284960
,0.678603,0.270893,,-0.123341,0.493867
,0.009301,0.702202,,-0.583207,0.292862
,-0.220819,0.519676,,0.611264,0.283672
,-0.125084,0.595528,,0.199023,0.453169
,0.026052,0.685660,,0.145862,0.481388
,-0.823580,0.220392,,-0.964849,0.189810
,-0.038279,0.673833,,-0.100056,0.507109
,0.083647,0.631702,,-0.533060,0.310035
,0.069148,0.644872,,0.224953,0.440011
,-0.369368,0.420651,,0.758603,0.239940
,0.310206,0.457601,,-0.378616,0.369513
,0.421878,0.390363,,0.076434,0.520905
,-0.379176,0.414820,,1.082713,0.166017
,0.365248,0.423125,,-0.203600,0.450818
,0.389526,0.408755,,-0.810630,0.226166
,-0.363301,0.424299,,-0.339820,0.386168
,0.117646,0.601865,,-0.158773,0.474377
,0.214234,0.524569,,-0.125282,0.492778
,0.254193,0.495571,,-0.066087,0.527066
,-0.043848,0.668513,,-0.424634,0.350687
,0.262311,0.489879,,-0.825239,0.222442
,-0.233011,0.510737,,1.193654,0.146353
,0.299959,0.464323,,-0.472748,0.332028
,0.177451,0.552760,,0.262525,0.421620
,0.261385,0.490525,,-0.307015,0.400835
,0.056756,0.656345,,0.465986,0.334589
,-0.042283,0.670004,,0.699985,0.256467
,-0.165732,0.562056,,-0.175921,0.465223
,0.089594,0.626378,,-0.546932,0.305186
,0.029820,0.681993,,-0.615110,0.282435
,-0.603526,0.301440,,-0.384084,0.367224
,0.481502,0.358606,,0.049292,0.537222
,-0.079801,0.635169,,0.441322,0.344099
,-5.005728,0.000573,,0.246701,0.429270
,-0.492676,0.352949,,-0.717631,0.251376
,0.504172,0.347221,,-0.552102,0.303398
,-0.666767,0.275495,,0.136835,0.486352
,0.472271,0.363348,,-0.175460,0.465467
,0.256923,0.493650,,-0.386908,0.366048
,0.528403,0.335452,,0.967293,0.189284
,-0.219338,0.520772,,-0.280120,0.413274
,0.455785,0.371973,,0.380135,0.368876
,-1.063559,0.156630,,-0.260048,0.422808
,0.965152,0.180176,,-0.540137,0.307552
,-0.052483,0.660349,,-0.147580,0.480449
,0.152195,0.572989,,-0.112523,0.499975
,0.408523,0.397852,,6.500251,0.000352
,0.982376,0.175813,,-0.050338,0.536583
,-0.157516,0.568666,,-0.313083,0.398080
,0.076403,0.638248,,0.575439,0.295458
,-0.001125,0.710420,,0.034969,0.546037
,-0.363280,0.424311,,0.776750,0.235043
,0.166382,0.561536,,0.658081,0.268975
,0.370552,0.419943,,-0.422119,0.351690
,0.869377,0.206486,,-0.374548,0.371225
,0.301005,0.463632,,0.085985,0.515282
,-0.342422,0.437095,,-1.093723,0.163953
,0.616941,0.295739,,0.060339,0.530520
,0.326633,0.447027,,0.717842,0.251315
,1.111021,0.146400,,-0.477526,0.330230
,-1.431810,0.092742,,-0.633718,0.276525
,0.053021,0.659843,,-0.128849,0.490785
,-0.215192,0.523855,,-0.474649,0.331312
,-1.746871,0.059232,,-0.190031,0.457823
,0.143737,0.579927,,-0.421950,0.351758
,-0.044846,0.667565,,-1.259961,0.135731
,-0.156992,0.569091,,0.115979,0.498016
,-0.194511,0.539501,,0.791174,0.231222
,-0.506110,0.346265,,-0.760500,0.239424
,-0.404778,0.399979,,-0.407103,0.357743
,0.007696,0.703807,,0.594569,0.289105
,0.006350,0.705157,,-0.113755,0.499276
