
,-3.576699,0.004382,,3.980268,0.008078
,-0.293484,0.468621,,0.941211,0.195411
,-0.119950,0.599895,,1.837536,0.076359
,0.762812,0.240300,,-0.299833,0.382791
,0.997169,0.172151,,0.953150,0.192981
,0.468759,0.365168,,-0.938880,0.195889
,-1.217668,0.125785,,-0.328156,0.371593
,-0.296254,0.466778,,0.752770,0.238092
,-0.954777,0.182856,,-3.376802,0.015207
,0.744287,0.246719,,0.833231,0.218833
,-0.264846,0.488115,,-0.676947,0.257790
,0.299177,0.464840,,2.968923,0.023321
,-1.056817,0.158141,,0.447161,0.328009
,0.095609,0.621039,,-0.595033,0.280906
,-0.148427,0.576069,,-0.146936,0.449340
,-0.775787,0.235903,,-1.875363,0.073391
,-1.089369,0.150982,,1.952799,0.067668
,-0.090749,0.625349,,-0.059426,0.492512
,0.586533,0.308818,,-0.733795,0.242876
,-0.205581,0.531069,,-4.263575,0.006002
,1.046843,0.160401,,-0.598558,0.279870
,0.983346,0.175571,,-1.388671,0.122244
,0.433258,0.384092,,-2.045226,0.061419
,-0.101888,0.615515,,0.190757,0.429164
,-1.553666,0.077977,,0.669346,0.259853
,0.626614,0.291696,,0.578483,0.285822
,0.548542,0.325974,,1.314962,0.132064
,0.454749,0.372522,,-0.020190,0.513193
,-0.215115,0.523912,,-1.109485,0.163809
,-0.178648,0.551819,,-3.279636,0.016838
,1.172823,0.134074,,0.637345,0.268718
,-1.463296,0.088678,,-0.069126,0.487529
,1.679692,0.065174,,1.149471,0.157084
,-0.129663,0.591660,,-1.204383,0.148296
,-0.674430,0.272507,,0.131618,0.456613
,0.411974,0.395903,,-1.487773,0.110181
,0.491899,0.353339,,0.515142,0.305446
,-0.739040,0.248568,,-2.078377,0.059321
,-0.580136,0.311642,,-2.096591,0.058199
,-0.713445,0.257789,,1.000043,0.183723
,-1.521489,0.081630,,3.522436,0.013054
,-0.190995,0.542208,,0.882797,0.207752
,-1.063495,0.156645,,-1.916264,0.070310
,1.802641,0.054712,,-0.829230,0.219752
,1.351046,0.104039,,1.670210,0.091001
,-1.011764,0.168612,,-0.003815,0.522079
,-4.464288,0.001239,,2.097835,0.058124
,1.939108,0.045055,,4.130806,0.006899
,1.284331,0.114400,,-0.866550,0.211321
,-1.222864,0.124858,,-1.224183,0.145250
,-0.608662,0.299244,,-0.648707,0.265536
,0.724623,0.253721,,0.344871,0.365138
,-0.905759,0.196067,,-1.304590,0.133508
,3.231753,0.007158,,-1.483982,0.110620
,0.114933,0.604194,,3.440620,0.014223
,0.254084,0.495648,,-0.783456,0.230555
,-1.244750,0.121029,,0.089825,0.477064
,-0.545632,0.327327,,-3.319883,0.016142
,0.593482,0.305779,,0.385700,0.349839
,-0.344200,0.435990,,1.362496,0.125645
,-0.503003,0.347799,,0.666718,0.260570
,-0.744953,0.246485,,0.293894,0.385182
,1.399421,0.097117,,-0.898883,0.204278
,-1.342384,0.105329,,1.112455,0.163299
,-4.744090,0.000832,,5.532830,0.001586
,0.252907,0.496479,,-0.031145,0.507333
,0.245156,0.501985,,-0.799619,0.226681
,-0.394373,0.405945,,0.093958,0.475001
,0.163216,0.564072,,-0.306363,0.380180
,0.296378,0.466696,,-1.632172,0.094703
,-0.308095,0.458978,,-0.349364,0.363422
,-0.327462,0.446501,,0.440445,0.330326
,0.265753,0.487485,,0.170418,0.438413
,0.011610,0.699898,,-0.782151,0.230870
,-0.381201,0.413627,,0.898366,0.204389
,0.021155,0.690455,,-0.202535,0.423897
,0.374660,0.417495,,0.661855,0.261901
,-0.117470,0.602016,,-0.668733,0.260020
,0.199003,0.536063,,-0.851068,0.214778
,0.633536,0.288837,,0.268146,0.395721
,-0.232405,0.511178,,-0.016270,0.515306
,0.082700,0.632554,,0.068300,0.487952
,0.186290,0.545850,,0.734462,0.242706
,-0.140953,0.582229,,-0.098469,0.472760
,-0.084732,0.630728,,0.411931,0.340350
,-0.274814,0.481239,,-0.063433,0.490448
,-0.056850,0.656257,,-0.318978,0.375185
,0.054142,0.658791,,0.928682,0.197995
,0.859866,0.209300,,-0.497962,0.310997
,0.351228,0.431652,,0.233875,0.410197
,-0.005772,0.705738,,0.129843,0.457464
,-0.669385,0.274471,,-0.523763,0.302698
,0.334366,0.442135,,-0.230880,0.411487
,0.117503,0.601988,,0.587412,0.283159
,-0.300453,0.463997,,0.477803,0.317639
,0.678603,0.270893,,-0.401239,0.344186
,0.009301,0.702202,,-0.973559,0.188896
,-0.220819,0.519676,,0.745599,0.239889
,-0.125084,0.595528,,-0.703083,0.250823
,0.026052,0.685660,,0.193243,0.428047
,-0.823580,0.220392,,-0.386294,0.349621
,-0.038279,0.673833,,-0.511352,0.306662
,0.083647,0.631702,,-1.211738,0.147157
,0.069148,0.644872,,-0.434441,0.332412
,-0.369368,0.420651,,0.468239,0.320840
,0.310206,0.457601,,0.204709,0.422932
,0.421878,0.390363,,-0.751051,0.238521
,-0.379176,0.414820,,-0.068990,0.487599
,0.365248,0.423125,,0.216460,0.417755
,0.389526,0.408755,,-0.122328,0.461082
,-0.363301,0.424299,,0.260674,0.398833
,0.117646,0.601865,,0.815053,0.223043
,0.214234,0.524569,,0.615359,0.274984
,0.254193,0.495571,,-0.780288,0.231322
,-0.043848,0.668513,,0.529727,0.300811
,0.262311,0.489879,,-0.483998,0.315583
,-0.233011,0.510737,,-0.281685,0.390144
,0.299959,0.464323,,-0.305598,0.380485
,0.177451,0.552760,,-0.116673,0.463824
,0.261385,0.490525,,-0.949402,0.193740
,0.056756,0.656345,,0.085129,0.479418
,-0.042283,0.670004,,0.972750,0.189056
,-0.165732,0.562056,,0.513265,0.306048
,0.089594,0.626378,,-0.967207,0.190158
,0.029820,0.681993,,-0.334198,0.369246
,-0.603526,0.301440,,-0.948855,0.193852
,0.481502,0.358606,,-0.041404,0.501906
,-0.079801,0.635169,,0.354161,0.361599
,-5.005728,0.000573,,7.202295,0.000276
,-0.492676,0.352949,,0.054342,0.495144
,0.504172,0.347221,,0.403329,0.343433
,-0.666767,0.275495,,-0.065916,0.489173
,0.472271,0.363348,,0.444439,0.328946
,0.256923,0.493650,,-0.927173,0.198309
,0.528403,0.335452,,-0.746914,0.239558
,-0.219338,0.520772,,0.100956,0.471529
,0.455785,0.371973,,0.442147,0.329737
,-1.063559,0.156630,,-0.192540,0.428363
,0.965152,0.180176,,1.305506,0.133380
,-0.052483,0.660349,,0.807397,0.224840
,0.152195,0.572989,,-0.038813,0.503271
,0.408523,0.397852,,-0.941708,0.195310
,0.982376,0.175813,,1.949550,0.067899
,-0.157516,0.568666,,0.807990,0.224700
,0.076403,0.638248,,0.104820,0.469623
,-0.001125,0.710420,,0.355207,0.361203
,-0.363280,0.424311,,0.887017,0.206835
,0.166382,0.561536,,-0.680823,0.256745
,0.370552,0.419943,,-0.195197,0.427171
,0.869377,0.206486,,0.222717,0.415023
,0.301005,0.463632,,-0.705224,0.250260
,-0.342422,0.437095,,-0.859074,0.212983
,0.616941,0.295739,,0.257440,0.400187
,0.326633,0.447027,,-0.788745,0.229280
,1.111021,0.146400,,-1.598028,0.098154
,-1.431810,0.092742,,-0.883914,0.207509
,0.053021,0.659843,,-0.243242,0.406188
,-0.215192,0.523855,,-0.320435,0.374613
,-1.746871,0.059232,,-0.170325,0.438456
,0.143737,0.579927,,-0.878199,0.208756
,-0.044846,0.667565,,0.061314,0.491538
,-0.156992,0.569091,,-0.136484,0.454290
,-0.194511,0.539501,,-0.288634,0.387312
,-0.506110,0.346265,,0.220886,0.415821
,-0.404778,0.399979,,1.531758,0.105216
,0.007696,0.703807,,-0.105800,0.469141
,0.006350,0.705157,,0.145394,0.450066
,-0.111969,0.606747,,-0.225574,0.413782
,0.137792,0.584855,,-0.406688,0.342225
,0.214640,0.524266,,-0.873241,0.209844
,-0.231719,0.511678,,-0.128640,0.458041
,0.384583,0.411641,,-0.666837,0.260537
,0.476077,0.361385,,-0.286225,0.388291
,-0.331084,0.444205,,0.154838,0.445632
,-0.455296,0.372232,,-0.563268,0.290418
,-0.733171,0.250653,,-0.454116,0.325626
,0.694757,0.264737,,-0.278086,0.391619
,0.644382,0.284413,,-0.205749,0.422472
,0.216203,0.523101,,-0.836598,0.218061
,0.766720,0.238967,,-0.458126,0.324260
,0.229764,0.513103,,-0.218559,0.416836
,0.398803,0.403394,,-0.494745,0.312048
,-0.244315,0.502587,,-0.736400,0.242213
,0.216314,0.523019,,-0.094616,0.474674
,-0.153154,0.572207,,0.500605,0.310136
,-0.378725,0.415087,,0.811053,0.223980
,-0.111091,0.607506,,0.901120,0.203799
,-0.230405,0.512635,,-0.594002,0.281210
,0.254708,0.495208,,-0.918977,0.200020
,-0.199663,0.535561,,-0.237263,0.408742
,0.257086,0.493535,,-0.941276,0.195398
,-0.018790,0.692783,,0.101651,0.471186
,-5.321343,0.000366,,6.960889,0.000355
,-0.518726,0.340103,,0.479559,0.317055
,0.271209,0.483715,,-0.630625,0.270618
,-0.220822,0.519674,,0.109111,0.467515
,0.471866,0.363557,,-0.475399,0.318441
,0.034158,0.677796,,-0.644378,0.266744
,-0.004883,0.706631,,0.368215,0.356311
,-0.385498,0.411105,,0.427686,0.334774
,0.172560,0.556621,,0.270005,0.394950
,-0.757427,0.242148,,-0.255800,0.400876
,-0.415570,0.393883,,-0.297376,0.383779
,-0.368281,0.421303,,-0.283618,0.389354
,-0.073608,0.640792,,-0.759956,0.236305
,0.204561,0.531840,,0.623006,0.272788
,0.656594,0.279513,,0.649130,0.265418
,-0.038988,0.673153,,-0.598370,0.279925
,-0.452312,0.373816,,0.273518,0.393499
,1.033557,0.163463,,-0.595951,0.280636
,0.607287,0.299830,,0.390519,0.348076
,0.298893,0.465028,,-1.469473,0.112315
,0.608871,0.299155,,0.619241,0.273867
,-0.029691,0.682119,,-1.583788,0.099630
,0.387270,0.410069,,0.727774,0.244414
,0.247140,0.500570,,0.387758,0.349085
,0.891583,0.200063,,-0.669175,0.259899
,0.303627,0.461905,,-0.541686,0.297063
,0.345094,0.435436,,-0.179503,0.434257
,-0.376306,0.416518,,-0.237513,0.408635
,0.321566,0.450263,,0.654791,0.263848
,0.180052,0.550717,,0.551591,0.293995
,-0.377651,0.415722,,-0.061625,0.491378
,0.423157,0.389653,,-0.176662,0.435553
,-0.118839,0.600844,,-0.753870,0.237818
,0.700976,0.262404,,0.198814,0.425554
,0.260168,0.491375,,-0.370310,0.355529
,-0.761954,0.240593,,0.102647,0.470694
,0.133978,0.588037,,-0.545273,0.295948
,0.097122,0.619703,,-0.445152,0.328700
,-0.405532,0.399549,,-0.280803,0.390505
,-0.533033,0.333249,,-0.309071,0.379102
,-0.282422,0.476057,,0.803901,0.225666
,0.535793,0.331943,,0.543403,0.296529
,0.512914,0.342928,,0.310108,0.378690
,0.306795,0.459828,,-1.022489,0.179451
,-0.082244,0.632965,,-0.072279,0.485920
,-0.178832,0.551674,,0.962724,0.191054
,0.158805,0.567624,,-0.401148,0.344219
,0.034464,0.677501,,0.599735,0.279525
,0.738155,0.248882,,0.827576,0.220134
,-0.571136,0.315660,,-0.561742,0.290883
,-0.075800,0.638796,,-0.080620,0.481690
,0.068738,0.645248,,-0.647190,0.265959
,-0.636436,0.287647,,0.194815,0.427342
,0.227358,0.514863,,-0.319589,0.374945
,-0.583252,0.310263,,-0.531568,0.300231
,0.582327,0.310672,,-0.645421,0.266453
,0.109840,0.608589,,0.242575,0.406473
,-0.293048,0.468912,,-0.138404,0.453376
,-0.357395,0.427880,,0.397075,0.345692
,-0.385211,0.411273,,-0.776203,0.232314
,0.650292,0.282031,,-0.542305,0.296871
,-0.793867,0.229911,,-0.501434,0.309867
,0.414690,0.394376,,-0.186202,0.431218
,-0.139841,0.583152,,-0.681723,0.256503
,-5.486753,0.000289,,7.661659,0.000170
,-0.165660,0.562114,,-0.394570,0.346601
,0.808089,0.225305,,-0.237716,0.408548
,-0.224013,0.517320,,0.287463,0.387788
,0.396884,0.404497,,-0.665786,0.260824
,-0.334267,0.442198,,0.157230,0.444517
,0.217959,0.521795,,0.822895,0.221217
,0.266095,0.487248,,1.054608,0.173509
,0.073803,0.640614,,-0.178514,0.434708
,-0.050349,0.662357,,-0.494391,0.312164
,0.508899,0.344893,,0.357415,0.360368
,-0.344603,0.435741,,-0.496507,0.311472
,-0.000518,0.711034,,0.234514,0.409922
,0.089388,0.626562,,0.301402,0.382162
,0.482681,0.358005,,-0.044300,0.500384
,-0.279730,0.477884,,-0.366183,0.357070
,-0.152629,0.572635,,-0.737748,0.241871
,0.016583,0.694963,,-0.127760,0.458464
,0.815834,0.222835,,0.494110,0.312256
,0.115067,0.604078,,0.360346,0.359262
,0.489632,0.354481,,0.081669,0.481161
,0.413974,0.394778,,-0.397162,0.345660
,-0.366839,0.422168,,-1.316719,0.131821
,-0.250226,0.498377,,-0.575420,0.286742
,0.390125,0.408407,,-0.658361,0.262862
,0.146173,0.577920,,-0.675106,0.258288
,0.838815,0.215665,,-0.473091,0.319212
,-0.627370,0.291383,,0.529146,0.300994
,0.150932,0.574020,,-0.105833,0.469125
,0.312428,0.456157,,0.567545,0.289119
,-0.250858,0.497929,,0.125368,0.459615
,0.013499,0.698019,,0.017252,0.514776
,0.149634,0.575081,,0.060213,0.492106
,0.298077,0.465569,,-0.029834,0.508031
,-0.505856,0.346390,,0.252739,0.402164
,-0.737215,0.249215,,-0.810039,0.224218
,-0.134674,0.587456,,-0.159735,0.443350
,0.255291,0.494797,,-0.166381,0.440272
,-0.345383,0.435257,,-0.062271,0.491045
,-0.291689,0.469820,,-0.696483,0.252564
,-0.758844,0.241660,,0.226232,0.413497
,-0.533667,0.332948,,-0.475307,0.318472
,-0.736565,0.249445,,-0.209369,0.420872
,0.303451,0.462021,,-0.446824,0.328125
,0.150060,0.574733,,-0.257413,0.400199
,0.090544,0.625532,,-0.215155,0.418326
,-0.000708,0.710841,,0.201600,0.424313
,-0.398570,0.403528,,-0.047481,0.498718
,0.494038,0.352265,,-0.386448,0.349564
,0.341197,0.437858,,-0.815004,0.223054
,0.883524,0.202370,,0.078510,0.482757
,0.428942,0.386458,,-0.828558,0.219907
,0.109786,0.608635,,-1.268492,0.138657
,0.067143,0.646715,,-0.099210,0.472393
,0.318550,0.452200,,0.374927,0.353812
,0.241368,0.504699,,-0.242797,0.406378
,-0.169922,0.558715,,0.203813,0.423330
,-0.488247,0.355180,,-0.018273,0.514225
,0.001045,0.710501,,0.691791,0.253809
,-0.655708,0.279865,,-0.026122,0.510011
,0.561373,0.320076,,0.032762,0.506474
,-0.576509,0.313255,,-0.205114,0.422753
