
,-3.576699,0.004382,,0.252535,0.359876
,-0.293484,0.468621,,0.262171,0.356753
,-0.119950,0.599895,,-2.168298,0.063630
,0.762812,0.240300,,-1.412739,0.126019
,0.997169,0.172151,,1.680185,0.098943
,0.468759,0.365168,,0.316719,0.339580
,-1.217668,0.125785,,4.852268,0.005616
,-0.296254,0.466778,,0.086518,0.418179
,-0.954777,0.182856,,1.536793,0.112644
,0.744287,0.246719,,0.585679,0.266254
,-0.264846,0.488115,,0.556880,0.273281
,0.299177,0.464840,,-0.189040,0.381147
,-1.056817,0.158141,,-1.601969,0.106196
,0.095609,0.621039,,0.101524,0.412542
,-0.148427,0.576069,,0.861753,0.207424
,-0.775787,0.235903,,1.511274,0.115274
,-1.089369,0.150982,,0.827156,0.214016
,-0.090749,0.625349,,-1.163105,0.157939
,0.586533,0.308818,,0.450166,0.300971
,-0.205581,0.531069,,0.820929,0.215225
,1.046843,0.160401,,0.599985,0.262832
,0.983346,0.175571,,2.412674,0.051012
,0.433258,0.384092,,1.353736,0.132927
,-0.101888,0.615515,,0.487616,0.290948
,-1.553666,0.077977,,0.190242,0.380733
,0.626614,0.291696,,1.476683,0.118938
,0.548542,0.325974,,-1.087754,0.169078
,0.454749,0.372522,,0.673334,0.245961
,-0.215115,0.523912,,2.978129,0.030589
,-0.178648,0.551819,,-0.519435,0.282694
,1.172823,0.134074,,-1.677662,0.099169
,-1.463296,0.088678,,-0.397563,0.315636
,1.679692,0.065174,,1.055691,0.174053
,-0.129663,0.591660,,1.647089,0.101950
,-0.674430,0.272507,,-2.409487,0.051159
,0.411974,0.395903,,1.120210,0.164187
,0.491899,0.353339,,0.893802,0.201497
,-0.739040,0.248568,,-2.985088,0.030397
,-0.580136,0.311642,,-2.379710,0.052556
,-0.713445,0.257789,,0.049817,0.432292
,-1.521489,0.081630,,0.765171,0.226357
,-0.190995,0.542208,,-3.927268,0.012965
,-1.063495,0.156645,,2.403932,0.051417
,1.802641,0.054712,,-0.928544,0.195264
,1.351046,0.104039,,1.005846,0.182079
,-1.011764,0.168612,,0.266881,0.355236
,-4.464288,0.001239,,1.877437,0.082777
,1.939108,0.045055,,-2.990616,0.030246
,1.284331,0.114400,,-0.669346,0.246850
,-1.222864,0.124858,,0.137520,0.399327
,-0.608662,0.299244,,-0.184420,0.382743
,0.724623,0.253721,,-2.718348,0.038691
,-0.905759,0.196067,,-2.207019,0.061440
,3.231753,0.007158,,-0.714788,0.236910
,0.114933,0.604194,,-1.031694,0.177872
,0.254084,0.495648,,-1.953622,0.077265
,-1.244750,0.121029,,-0.670045,0.246694
,-0.545632,0.327327,,-0.860111,0.207732
,0.593482,0.305779,,1.170142,0.156937
,-0.344200,0.435990,,1.632443,0.103309
,-0.503003,0.347799,,-2.940657,0.031644
,-0.744953,0.246485,,-0.159506,0.391465
,1.399421,0.097117,,-1.565065,0.109801
,-1.342384,0.105329,,1.473528,0.119278
,-4.744090,0.000832,,-0.432932,0.305699
,0.252907,0.496479,,-0.136885,0.399557
,0.245156,0.501985,,-0.422061,0.308720
,-0.394373,0.405945,,0.553067,0.274225
,0.163216,0.564072,,0.431658,0.306052
,0.296378,0.466696,,-0.129120,0.402372
,-0.308095,0.458978,,5.383652,0.003473
,-0.327462,0.446501,,0.540014,0.277481
,0.265753,0.487485,,-0.429543,0.306638
,0.011610,0.699898,,-0.344481,0.331159
,-0.381201,0.413627,,-0.661683,0.248567
,0.021155,0.690455,,0.312904,0.340753
,0.374660,0.417495,,-0.427757,0.307133
,-0.117470,0.602016,,0.084395,0.418982
,0.199003,0.536063,,-0.462079,0.297746
,0.633536,0.288837,,0.068863,0.424910
,-0.232405,0.511178,,0.077891,0.421454
,0.082700,0.632554,,-0.618668,0.258428
,0.186290,0.545850,,0.439202,0.303970
,-0.140953,0.582229,,-1.628409,0.103687
,-0.084732,0.630728,,-0.172470,0.386902
,-0.274814,0.481239,,0.736634,0.232275
,-0.056850,0.656257,,-0.315269,0.340025
,0.054142,0.658791,,0.050808,0.431905
,0.859866,0.209300,,0.068865,0.424909
,0.351228,0.431652,,-0.130624,0.401826
,-0.005772,0.705738,,-0.740081,0.231553
,-0.669385,0.274471,,-0.666572,0.247470
,0.334366,0.442135,,-0.624359,0.257101
,0.117503,0.601988,,-1.373226,0.130604
,-0.300453,0.463997,,0.249601,0.360832
,0.678603,0.270893,,0.169786,0.387842
,0.009301,0.702202,,-0.124640,0.404006
,-0.220819,0.519676,,0.631607,0.255421
,-0.125084,0.595528,,0.647748,0.251720
,0.026052,0.685660,,-0.275174,0.352582
,-0.823580,0.220392,,0.071200,0.424012
,-0.038279,0.673833,,-0.493158,0.289493
,0.083647,0.631702,,0.282077,0.350387
,0.069148,0.644872,,0.670793,0.246527
,-0.369368,0.420651,,1.052126,0.174615
,0.310206,0.457601,,0.212122,0.373273
,0.421878,0.390363,,-0.364221,0.325299
,-0.379176,0.414820,,0.137230,0.399432
,0.365248,0.423125,,0.110808,0.409092
,0.389526,0.408755,,-0.000450,0.452031
,-0.363301,0.424299,,-0.351886,0.328949
,0.117646,0.601865,,-0.649412,0.251341
,0.214234,0.524569,,-0.093196,0.415661
,0.254193,0.495571,,-0.349636,0.329619
,-0.043848,0.668513,,0.072388,0.423557
,0.262311,0.489879,,1.081502,0.170037
,-0.233011,0.510737,,-0.403098,0.314060
,0.299959,0.464323,,-0.363626,0.325474
,0.177451,0.552760,,-0.186022,0.382189
,0.261385,0.490525,,0.092873,0.415782
,0.056756,0.656345,,-0.761105,0.227191
,-0.042283,0.670004,,-1.116384,0.164756
,-0.165732,0.562056,,0.062149,0.427498
,0.089594,0.626378,,-0.066059,0.425989
,0.029820,0.681993,,0.872156,0.205481
,-0.603526,0.301440,,-0.349150,0.329764
,0.481502,0.358606,,-0.166655,0.388942
,-0.079801,0.635169,,0.057839,0.429167
,-5.005728,0.000573,,-0.581365,0.267295
,-0.492676,0.352949,,0.331850,0.334964
,0.504172,0.347221,,0.375897,0.321882
,-0.666767,0.275495,,-0.029838,0.440175
,0.472271,0.363348,,-0.473245,0.294754
,0.256923,0.493650,,-1.095453,0.167905
,0.528403,0.335452,,6.734229,0.001024
,-0.219338,0.520772,,-1.196443,0.153248
,0.455785,0.371973,,-0.598671,0.263144
,-1.063559,0.156630,,-1.539233,0.112396
,0.965152,0.180176,,-0.233841,0.366012
,-0.052483,0.660349,,-0.437393,0.304468
,0.152195,0.572989,,0.111806,0.408723
,0.408523,0.397852,,-0.341164,0.332154
,0.982376,0.175813,,-0.221253,0.370202
,-0.157516,0.568666,,-0.203979,0.376032
,0.076403,0.638248,,-0.747042,0.230099
,-0.001125,0.710420,,-0.232961,0.366303
,-0.363280,0.424311,,0.488296,0.290769
,0.166382,0.561536,,0.081034,0.420258
,0.370552,0.419943,,-0.424829,0.307948
,0.869377,0.206486,,0.114908,0.407578
,0.301005,0.463632,,-0.875440,0.204872
,-0.342422,0.437095,,-0.511317,0.284777
,0.616941,0.295739,,-0.338320,0.333010
,0.326633,0.447027,,-0.248588,0.361162
,1.111021,0.146400,,-0.013531,0.446715
,-1.431810,0.092742,,0.504260,0.286601
,0.053021,0.659843,,-0.647359,0.251808
,-0.215192,0.523855,,-0.233323,0.366183
,-1.746871,0.059232,,0.164163,0.389820
,0.143737,0.579927,,-0.182144,0.383531
,-0.044846,0.667565,,-0.213933,0.372662
,-0.156992,0.569091,,-0.058653,0.428851
,-0.194511,0.539501,,-0.197868,0.378116
,-0.506110,0.346265,,-0.022764,0.443000
,-0.404778,0.399979,,-0.490460,0.290200
,0.007696,0.703807,,-0.193135,0.379738
,0.006350,0.705157,,1.131404,0.162533
,-0.111969,0.606747,,0.647769,0.251715
,0.137792,0.584855,,0.219426,0.370815
,0.214640,0.524266,,-0.536947,0.278252
,-0.231719,0.511678,,0.428305,0.306981
,0.384583,0.411641,,-0.771487,0.225068
,0.476077,0.361385,,0.408207,0.312612
,-0.331084,0.444205,,0.269325,0.354452
,-0.455296,0.372232,,0.107093,0.410469
,-0.733171,0.250653,,0.492427,0.289684
,0.694757,0.264737,,-0.238875,0.364349
,0.644382,0.284413,,0.062949,0.427188
,0.216203,0.523101,,-0.288563,0.348338
,0.766720,0.238967,,-0.750592,0.229362
,0.229764,0.513103,,0.310912,0.341368
,0.398803,0.403394,,0.591641,0.264823
,-0.244315,0.502587,,-0.641562,0.253132
,0.216314,0.523019,,-0.230185,0.367224
,-0.153154,0.572207,,1.169499,0.157029
,-0.378725,0.415087,,-0.624004,0.257183
,-0.111091,0.607506,,-0.076760,0.421886
,-0.230405,0.512635,,-0.548193,0.275436
,0.254708,0.495208,,1.583453,0.107990
,-0.199663,0.535561,,-0.213830,0.372696
,0.257086,0.493535,,-0.317507,0.339338
,-0.018790,0.692783,,1.130989,0.162594
,-5.321343,0.000366,,-0.620077,0.258099
,-0.518726,0.340103,,0.235155,0.365577
,0.271209,0.483715,,-0.000153,0.452153
,-0.220822,0.519674,,0.145829,0.396337
,0.471866,0.363557,,0.449850,0.301057
,0.034158,0.677796,,0.109634,0.409527
,-0.004883,0.706631,,6.738366,0.001020
,-0.385498,0.411105,,0.640910,0.253281
,0.172560,0.556621,,-0.618456,0.258477
,-0.757427,0.242148,,-0.970216,0.188042
,-0.415570,0.393883,,-0.275600,0.352446
,-0.368281,0.421303,,-0.292700,0.347037
,-0.073608,0.640792,,-0.264504,0.356001
,0.204561,0.531840,,-0.551524,0.274608
,0.656594,0.279513,,0.218808,0.371022
,-0.038988,0.673153,,-0.103132,0.411942
,-0.452312,0.373816,,-0.042163,0.435295
,1.033557,0.163463,,0.329357,0.335720
,0.607287,0.299830,,-0.760761,0.227262
,0.298893,0.465028,,-0.597003,0.263542
,0.608871,0.299155,,0.698706,0.240381
,-0.029691,0.682119,,0.071951,0.423725
,0.387270,0.410069,,-0.024033,0.442492
,0.247140,0.500570,,0.613222,0.259704
,0.891583,0.200063,,0.094022,0.415350
,0.303627,0.461905,,-0.664461,0.247943
,0.345094,0.435436,,-2.133291,0.065677
,-0.376306,0.416518,,-0.588482,0.265580
,0.321566,0.450263,,-0.337144,0.333364
,0.180052,0.550717,,-0.201299,0.376944
,-0.377651,0.415722,,0.340917,0.332228
,0.423157,0.389653,,0.410570,0.311945
,-0.118839,0.600844,,1.045599,0.175649
,0.700976,0.262404,,-0.589347,0.265373
,0.260168,0.491375,,-0.477322,0.293669
,-0.761954,0.240593,,-0.978420,0.186652
,0.133978,0.588037,,0.153699,0.393526
,0.097122,0.619703,,-0.246643,0.361798
,-0.405532,0.399549,,0.465144,0.296922
