
,-3.576699,0.004382,,-0.966277,0.189415
,-0.293484,0.468621,,-0.512500,0.289530
,-0.119950,0.599895,,0.945209,0.193183
,0.762812,0.240300,,-1.500135,0.114978
,0.997169,0.172151,,-0.513053,0.289380
,0.468759,0.365168,,-3.159588,0.024362
,-1.217668,0.125785,,2.677306,0.038244
,-0.296254,0.466778,,-1.252019,0.145002
,-0.954777,0.182856,,-0.488235,0.296174
,0.744287,0.246719,,0.682813,0.246904
,-0.264846,0.488115,,-0.462862,0.303285
,0.299177,0.464840,,0.670335,0.249802
,-1.056817,0.158141,,1.274745,0.141953
,0.095609,0.621039,,-3.897844,0.012215
,-0.148427,0.576069,,3.971356,0.011404
,-0.775787,0.235903,,-1.164060,0.157432
,-1.089369,0.150982,,-0.577275,0.272513
,-0.090749,0.625349,,0.590780,0.269094
,0.586533,0.308818,,1.715873,0.093973
,-0.205581,0.531069,,-3.105537,0.025625
,1.046843,0.160401,,-0.515095,0.288828
,0.983346,0.175571,,-0.550180,0.279506
,0.433258,0.384092,,0.653074,0.253867
,-0.101888,0.615515,,0.789049,0.223556
,-1.553666,0.077977,,-0.420723,0.315474
,0.626614,0.291696,,0.099294,0.426085
,0.548542,0.325974,,-2.284293,0.055229
,0.454749,0.372522,,0.346702,0.338083
,-0.215115,0.523912,,0.504938,0.291584
,-0.178648,0.551819,,2.165834,0.061698
,1.172823,0.134074,,2.169910,0.061463
,-1.463296,0.088678,,-0.950905,0.192157
,1.679692,0.065174,,-4.099540,0.010116
,-0.129663,0.591660,,1.573477,0.107357
,-0.674430,0.272507,,1.793899,0.087361
,0.411974,0.395903,,-0.263292,0.365508
,0.491899,0.353339,,0.592632,0.268628
,-0.739040,0.248568,,2.431060,0.048146
,-0.580136,0.311642,,-0.948724,0.192549
,-0.713445,0.257789,,0.795210,0.222272
,-1.521489,0.081630,,0.754885,0.230813
,-0.190995,0.542208,,-0.795308,0.222251
,-1.063495,0.156645,,1.059336,0.173629
,1.802641,0.054712,,2.682340,0.038064
,1.351046,0.104039,,-0.474849,0.299905
,-1.011764,0.168612,,0.384050,0.326480
,-4.464288,0.001239,,1.440238,0.121601
,1.939108,0.045055,,2.819077,0.033496
,1.284331,0.114400,,2.103751,0.065386
,-1.222864,0.124858,,-0.416449,0.316737
,-0.608662,0.299244,,1.893950,0.079558
,0.724623,0.253721,,-2.405737,0.049300
,-0.905759,0.196067,,0.451387,0.306557
,3.231753,0.007158,,-2.301547,0.054345
,0.114933,0.604194,,-1.984135,0.073124
,0.254084,0.495648,,-2.523768,0.044148
,-1.244750,0.121029,,-0.657624,0.252789
,-0.545632,0.327327,,-0.054952,0.444123
,0.593482,0.305779,,-0.127663,0.414931
,-0.344200,0.435990,,-3.406657,0.019336
,-0.503003,0.347799,,1.559013,0.108819
,-0.744953,0.246485,,0.555710,0.278064
,1.399421,0.097117,,-1.657350,0.099259
,-1.342384,0.105329,,0.645729,0.255616
,-4.744090,0.000832,,0.635611,0.258046
,0.252907,0.496479,,-0.180327,0.394992
,0.245156,0.501985,,-0.385270,0.326108
,-0.394373,0.405945,,0.642335,0.256429
,0.163216,0.564072,,1.494532,0.115582
,0.296378,0.466696,,0.388175,0.325223
,-0.308095,0.458978,,0.548071,0.280058
,-0.327462,0.446501,,-0.460861,0.303853
,0.265753,0.487485,,-0.786836,0.224019
,0.011610,0.699898,,0.155917,0.404112
,-0.381201,0.413627,,0.746184,0.232698
,0.021155,0.690455,,-0.398197,0.322190
,0.374660,0.417495,,-0.837315,0.213691
,-0.117470,0.602016,,-5.824808,0.002015
,0.199003,0.536063,,1.322111,0.135803
,0.633536,0.288837,,-0.993053,0.184731
,-0.232405,0.511178,,0.291028,0.356150
,0.082700,0.632554,,-0.303905,0.351887
,0.186290,0.545850,,0.037168,0.451571
,-0.140953,0.582229,,0.034387,0.452746
,-0.084732,0.630728,,-0.000307,0.467407
,-0.274814,0.481239,,0.468752,0.301619
,-0.056850,0.656257,,0.095122,0.427751
,0.054142,0.658791,,0.215202,0.382319
,0.859866,0.209300,,0.240786,0.373282
,0.351228,0.431652,,1.054298,0.174449
,-0.005772,0.705738,,-0.286868,0.357538
,-0.669385,0.274471,,0.268035,0.363890
,0.334366,0.442135,,-0.140374,0.410028
,0.117503,0.601988,,-0.176293,0.396485
,-0.300453,0.463997,,0.018315,0.459602
,0.678603,0.270893,,0.017405,0.459993
,0.009301,0.702202,,0.635586,0.258052
,-0.220819,0.519676,,0.961758,0.190217
,-0.125084,0.595528,,0.042565,0.449298
,0.026052,0.685660,,-0.208657,0.384666
,-0.823580,0.220392,,-1.212996,0.150391
,-0.038279,0.673833,,0.170488,0.398643
,0.083647,0.631702,,-0.345127,0.338581
,0.069148,0.644872,,0.736493,0.234817
,-0.369368,0.420651,,-0.164361,0.400934
,0.310206,0.457601,,0.686163,0.246132
,0.421878,0.390363,,-0.158069,0.403300
,-0.379176,0.414820,,0.979311,0.187120
,0.365248,0.423125,,0.162256,0.401724
,0.389526,0.408755,,-0.689808,0.245295
,-0.363301,0.424299,,-0.717938,0.238926
,0.117646,0.601865,,0.209488,0.384367
,0.214234,0.524569,,-0.619130,0.262054
,0.254193,0.495571,,0.353941,0.335802
,-0.043848,0.668513,,0.592938,0.268551
,0.262311,0.489879,,0.351761,0.336488
,-0.233011,0.510737,,-0.086727,0.431122
,0.299959,0.464323,,-0.426202,0.313862
,0.177451,0.552760,,-0.024027,0.457154
,0.261385,0.490525,,-0.543537,0.281248
,0.056756,0.656345,,-0.084705,0.431938
,-0.042283,0.670004,,0.676816,0.248293
,-0.165732,0.562056,,-0.323847,0.345386
,0.089594,0.626378,,0.654098,0.253624
,0.029820,0.681993,,0.250250,0.369992
,-0.603526,0.301440,,-0.364877,0.332386
,0.481502,0.358606,,0.224432,0.379033
,-0.079801,0.635169,,-0.318600,0.347085
,-5.005728,0.000573,,1.440214,0.121604
,-0.492676,0.352949,,0.845527,0.212056
,0.504172,0.347221,,-0.151611,0.405742
,-0.666767,0.275495,,-0.301905,0.352546
,0.472271,0.363348,,-1.240582,0.146561
,0.256923,0.493650,,1.668407,0.098238
,0.528403,0.335452,,-0.296857,0.354214
,-0.219338,0.520772,,0.036429,0.451883
,0.455785,0.371973,,0.412849,0.317805
,-1.063559,0.156630,,1.428362,0.122959
,0.965152,0.180176,,0.861664,0.208880
,-0.052483,0.660349,,-0.065241,0.439871
,0.152195,0.572989,,0.221532,0.380063
,0.408523,0.397852,,-7.148961,0.000584
,0.982376,0.175813,,1.096857,0.167643
,-0.157516,0.568666,,0.585482,0.270430
,0.076403,0.638248,,-0.660812,0.252036
,-0.001125,0.710420,,-0.748553,0.232184
,-0.363280,0.424311,,-0.882341,0.204880
,0.166382,0.561536,,0.704257,0.242003
,0.370552,0.419943,,0.261303,0.366188
,0.869377,0.206486,,-0.201421,0.387278
,0.301005,0.463632,,-1.196761,0.152691
,-0.342422,0.437095,,0.350194,0.336981
,0.616941,0.295739,,-0.517204,0.288259
,0.326633,0.447027,,-0.292860,0.355540
,1.111021,0.146400,,-0.113733,0.420371
,-1.431810,0.092742,,-0.302881,0.352224
,0.053021,0.659843,,-0.323401,0.345530
,-0.215192,0.523855,,0.392361,0.323953
,-1.746871,0.059232,,-0.389166,0.324922
,0.143737,0.579927,,0.682770,0.246914
,-0.044846,0.667565,,-0.387615,0.325394
,-0.156992,0.569091,,0.523136,0.286664
,-0.194511,0.539501,,-1.042904,0.176318
,-0.506110,0.346265,,1.519051,0.112962
,-0.404778,0.399979,,0.793671,0.222592
,0.007696,0.703807,,0.104851,0.423877
,0.006350,0.705157,,-0.897157,0.202061
,-0.111969,0.606747,,0.194458,0.389808
,0.137792,0.584855,,-0.543733,0.281196
,0.214640,0.524266,,0.650122,0.254569
,-0.231719,0.511678,,-0.778721,0.225725
,0.384583,0.411641,,1.449009,0.120608
,0.476077,0.361385,,0.765525,0.228528
,-0.331084,0.444205,,-0.951546,0.192042
,-0.455296,0.372232,,0.019305,0.459177
,-0.733171,0.250653,,0.154783,0.404541
,0.694757,0.264737,,0.202082,0.387039
,0.644382,0.284413,,0.415278,0.317084
,0.216203,0.523101,,-0.343569,0.339075
,0.766720,0.238967,,-0.188000,0.392169
,0.229764,0.513103,,0.233816,0.375722
,0.398803,0.403394,,0.577526,0.272449
,-0.244315,0.502587,,0.262658,0.365725
,0.216314,0.523019,,-0.800991,0.221073
,-0.153154,0.572207,,-0.210879,0.383868
,-0.378725,0.415087,,0.676721,0.248315
,-0.111091,0.607506,,-0.197702,0.388627
,-0.230405,0.512635,,-0.303629,0.351978
,0.254708,0.495208,,0.255316,0.368244
,-0.199663,0.535561,,-0.417367,0.316466
,0.257086,0.493535,,0.676671,0.248326
,-0.018790,0.692783,,0.660676,0.252068
,-5.321343,0.000366,,0.829515,0.215255
,-0.518726,0.340103,,0.729569,0.236342
