
,-3.576699,0.004382,,4.861829,0.004125
,-0.293484,0.468621,,1.245166,0.144517
,-0.119950,0.599895,,0.695248,0.248174
,0.762812,0.240300,,0.086415,0.451601
,0.997169,0.172151,,-1.946735,0.072497
,0.468759,0.365168,,1.296768,0.137367
,-1.217668,0.125785,,-1.514180,0.110927
,-0.296254,0.466778,,3.809312,0.011612
,-0.954777,0.182856,,-3.565202,0.014763
,0.744287,0.246719,,1.167455,0.155993
,-0.264846,0.488115,,1.262024,0.142141
,0.299177,0.464840,,0.308099,0.363150
,-1.056817,0.158141,,0.884922,0.205948
,0.095609,0.621039,,-0.868625,0.209275
,-0.148427,0.576069,,0.199744,0.403978
,-0.775787,0.235903,,-1.188025,0.152869
,-1.089369,0.150982,,0.348807,0.348901
,-0.090749,0.625349,,0.793171,0.225392
,0.586533,0.308818,,3.632450,0.013818
,-0.205581,0.531069,,-0.137797,0.429351
,1.046843,0.160401,,1.599870,0.101963
,0.983346,0.175571,,-2.692787,0.034811
,0.433258,0.384092,,0.499704,0.300789
,-0.101888,0.615515,,1.344255,0.131100
,-1.553666,0.077977,,-1.091733,0.168051
,0.626614,0.291696,,-0.013451,0.485192
,0.548542,0.325974,,-3.687615,0.013088
,0.454749,0.372522,,-1.329231,0.133051
,-0.215115,0.523912,,-4.869821,0.004093
,-0.178648,0.551819,,1.410014,0.122891
,1.172823,0.134074,,1.550506,0.107035
,-1.463296,0.088678,,0.502146,0.300068
,1.679692,0.065174,,-1.467096,0.116183
,-0.129663,0.591660,,0.867652,0.209475
,-0.674430,0.272507,,5.302976,0.002673
,0.411974,0.395903,,-0.542180,0.288485
,0.491899,0.353339,,-0.856355,0.211815
,-0.739040,0.248568,,0.789277,0.226257
,-0.580136,0.311642,,-1.615262,0.100432
,-0.713445,0.257789,,-0.256124,0.382192
,-1.521489,0.081630,,0.502983,0.299821
,-0.190995,0.542208,,-0.240442,0.388131
,-1.063495,0.156645,,-3.156474,0.022065
,1.802641,0.054712,,-0.477405,0.307457
,1.351046,0.104039,,-0.592701,0.274504
,-1.011764,0.168612,,-0.536273,0.290165
,-4.464288,0.001239,,1.396710,0.124509
,1.939108,0.045055,,-1.012071,0.181744
,1.284331,0.114400,,-0.314051,0.361031
,-1.222864,0.124858,,-2.046687,0.065710
,-0.608662,0.299244,,-1.373605,0.127370
,0.724623,0.253721,,0.070926,0.458531
,-0.905759,0.196067,,-0.168540,0.416566
,3.231753,0.007158,,-3.032453,0.024927
,0.114933,0.604194,,-0.661757,0.256483
,0.254084,0.495648,,-1.999986,0.068798
,-1.244750,0.121029,,-2.889767,0.028682
,-0.545632,0.327327,,0.844057,0.214392
,0.593482,0.305779,,-0.052918,0.466723
,-0.344200,0.435990,,4.436031,0.006270
,-0.503003,0.347799,,0.194578,0.406036
,-0.744953,0.246485,,-3.027664,0.025045
,1.399421,0.097117,,4.042233,0.009235
,-1.342384,0.105329,,2.457715,0.043864
,-4.744090,0.000832,,0.257867,0.381537
,0.252907,0.496479,,0.072125,0.457991
,0.245156,0.501985,,0.207913,0.400746
,-0.394373,0.405945,,-0.879430,0.207063
,0.163216,0.564072,,0.177833,0.412777
,0.296378,0.466696,,0.539425,0.289268
,-0.308095,0.458978,,-0.270199,0.376939
,-0.327462,0.446501,,0.984096,0.186812
,0.265753,0.487485,,-0.034811,0.475107
,0.011610,0.699898,,0.965456,0.190268
,-0.381201,0.413627,,0.669616,0.254509
,0.021155,0.690455,,0.133942,0.430981
,0.374660,0.417495,,-0.078373,0.455186
,-0.117470,0.602016,,0.101088,0.445132
,0.199003,0.536063,,0.910746,0.200784
,0.633536,0.288837,,1.070912,0.171527
,-0.232405,0.511178,,-0.145002,0.426319
,0.082700,0.632554,,1.118301,0.163717
,0.186290,0.545850,,-0.110517,0.441024
,-0.140953,0.582229,,0.348716,0.348932
,-0.084732,0.630728,,0.331042,0.355049
,-0.274814,0.481239,,-0.444797,0.317475
